num	premise	hypothesis	gold_label	template_num	time_format	time_span	category
4913	チャーリーは3日間公立に行けた。	チャーリーは1日間公立に行けた。	entailment	32	日間	short	2区間比較（ちょうど/以上+少なくとも）
4914	ボブは3日間以下に述べた。	ボブは1日間以下に述べた。	entailment	32	日間	short	2区間比較（ちょうど/以上+少なくとも）
4915	イブは3日間応援席に射た。	イブは1日間応援席に射た。	entailment	32	日間	short	2区間比較（ちょうど/以上+少なくとも）
4916	チャーリーは3日間泥沼に落ちた。	チャーリーは2日間泥沼に落ちた。	entailment	32	日間	short	2区間比較（ちょうど/以上+少なくとも）
4917	アリスは3日間推進に果たした。	アリスは2日間推進に果たした。	entailment	32	日間	short	2区間比較（ちょうど/以上+少なくとも）
4918	ビクターは2日間コレクションにデビューした。	ビクターは1日間コレクションにデビューした。	entailment	32	日間	short	2区間比較（ちょうど/以上+少なくとも）
4919	アイザックは3日間卒業に目指した。	アイザックは1日間卒業に目指した。	entailment	32	日間	short	2区間比較（ちょうど/以上+少なくとも）
4920	ウォルターは3日間サイズに切った。	ウォルターは1日間サイズに切った。	entailment	32	日間	short	2区間比較（ちょうど/以上+少なくとも）
4921	ウォルターは1日間唇に合わせた。	ウォルターは1日間唇に合わせた。	neutral	32	日間	short	2区間比較（ちょうど/以上+少なくとも）
4922	イブは2日間手に落ちた。	イブは2日間手に落ちた。	neutral	32	日間	short	2区間比較（ちょうど/以上+少なくとも）
4923	マレットは1日間友人に貰った。	マレットは3日間友人に貰った。	neutral	32	日間	short	2区間比較（ちょうど/以上+少なくとも）
4924	トルーディーは2日間内容に出した。	トルーディーは2日間内容に出した。	neutral	32	日間	short	2区間比較（ちょうど/以上+少なくとも）
4925	イヴァンは1日間新聞に受けた。	イヴァンは3日間新聞に受けた。	neutral	32	日間	short	2区間比較（ちょうど/以上+少なくとも）
4926	ボブは1日間勉強会に予定した。	ボブは1日間勉強会に予定した。	neutral	32	日間	short	2区間比較（ちょうど/以上+少なくとも）
4927	マロリーは1日間雑誌に発表した。	マロリーは2日間雑誌に発表した。	neutral	32	日間	short	2区間比較（ちょうど/以上+少なくとも）
4928	ウォルターは2日間米国に留学した。	ウォルターは2日間米国に留学した。	neutral	32	日間	short	2区間比較（ちょうど/以上+少なくとも）
4929	デイヴは1日間会員に支払った。	デイヴは1日間会員に支払った。	neutral	32	日間	short	2区間比較（ちょうど/以上+少なくとも）
4930	フランクは2日間大会に並んだ。	フランクは2日間大会に並んだ。	neutral	32	日間	short	2区間比較（ちょうど/以上+少なくとも）
4931	トルーディーは5時間先生に受けた。	トルーディーは4時間先生に受けた。	entailment	32	時間	random	2区間比較（ちょうど/以上+少なくとも）
4932	デイヴは7時間ユーザーに提供した。	デイヴは1時間ユーザーに提供した。	entailment	32	時間	random	2区間比較（ちょうど/以上+少なくとも）
4933	マレットは6時間文化に示した。	マレットは1時間文化に示した。	entailment	32	時間	random	2区間比較（ちょうど/以上+少なくとも）
4934	マチルダは5時間生徒に行った。	マチルダは3時間生徒に行った。	entailment	32	時間	random	2区間比較（ちょうど/以上+少なくとも）
4935	ビクターは7時間米国に出発した。	ビクターは2時間米国に出発した。	entailment	32	時間	random	2区間比較（ちょうど/以上+少なくとも）
4936	ボブは7時間後輩に送った。	ボブは2時間後輩に送った。	entailment	32	時間	random	2区間比較（ちょうど/以上+少なくとも）
4937	トレントは8時間帰り道に迷った。	トレントは3時間帰り道に迷った。	entailment	32	時間	random	2区間比較（ちょうど/以上+少なくとも）
4938	フランクは7時間奪取に成功した。	フランクは6時間奪取に成功した。	entailment	32	時間	random	2区間比較（ちょうど/以上+少なくとも）
4939	ジャスティンは8時間ブログに作成した。	ジャスティンは2時間ブログに作成した。	entailment	32	時間	random	2区間比較（ちょうど/以上+少なくとも）
4940	トレントは8時間幼稚園に入園した。	トレントは5時間幼稚園に入園した。	entailment	32	時間	random	2区間比較（ちょうど/以上+少なくとも）
4941	プロッドは5時間果てに始めた。	プロッドは6時間果てに始めた。	neutral	32	時間	random	2区間比較（ちょうど/以上+少なくとも）
4942	スティーブは1時間池袋にオープンした。	スティーブは1時間池袋にオープンした。	neutral	32	時間	random	2区間比較（ちょうど/以上+少なくとも）
4943	マレットは1時間序盤に奪った。	マレットは9時間序盤に奪った。	neutral	32	時間	random	2区間比較（ちょうど/以上+少なくとも）
4944	イヴァンは1時間目の前に現した。	イヴァンは9時間目の前に現した。	neutral	32	時間	random	2区間比較（ちょうど/以上+少なくとも）
4945	マロリーは6時間女性に贈った。	マロリーは6時間女性に贈った。	neutral	32	時間	random	2区間比較（ちょうど/以上+少なくとも）
4946	フランクは7時間上位に入賞した。	フランクは9時間上位に入賞した。	neutral	32	時間	random	2区間比較（ちょうど/以上+少なくとも）
4947	ペギーは4時間学会に出掛けた。	ペギーは8時間学会に出掛けた。	neutral	32	時間	random	2区間比較（ちょうど/以上+少なくとも）
4948	ゾーイは4時間松戸に行った。	ゾーイは4時間松戸に行った。	neutral	32	時間	random	2区間比較（ちょうど/以上+少なくとも）
4949	プロッドは1時間方向に変えた。	プロッドは4時間方向に変えた。	neutral	32	時間	random	2区間比較（ちょうど/以上+少なくとも）
4950	マレットは2時間サイエンスに発表した。	マレットは7時間サイエンスに発表した。	neutral	32	時間	random	2区間比較（ちょうど/以上+少なくとも）
4951	キャロルは2時間定額に加入した。	キャロルは1時間定額に加入した。	entailment	32	時間	short	2区間比較（ちょうど/以上+少なくとも）
4952	ゾーイは2時間計画に定めた。	ゾーイは1時間計画に定めた。	entailment	32	時間	short	2区間比較（ちょうど/以上+少なくとも）
4953	チャーリーは3時間練習に合流した。	チャーリーは1時間練習に合流した。	entailment	32	時間	short	2区間比較（ちょうど/以上+少なくとも）
4954	アイザックは3時間日本に移籍した。	アイザックは1時間日本に移籍した。	entailment	32	時間	short	2区間比較（ちょうど/以上+少なくとも）
4955	マレットは3時間茶に誘った。	マレットは2時間茶に誘った。	entailment	32	時間	short	2区間比較（ちょうど/以上+少なくとも）
4956	マーヴィンは2時間客に受けた。	マーヴィンは1時間客に受けた。	entailment	32	時間	short	2区間比較（ちょうど/以上+少なくとも）
4957	アイザックは3時間上位に浮上した。	アイザックは2時間上位に浮上した。	entailment	32	時間	short	2区間比較（ちょうど/以上+少なくとも）
4958	フランクは2時間縦に振った。	フランクは1時間縦に振った。	entailment	32	時間	short	2区間比較（ちょうど/以上+少なくとも）
4959	ウォルターは3時間御飯に食べた。	ウォルターは2時間御飯に食べた。	entailment	32	時間	short	2区間比較（ちょうど/以上+少なくとも）
4960	ジャスティンは2時間客に受けた。	ジャスティンは1時間客に受けた。	entailment	32	時間	short	2区間比較（ちょうど/以上+少なくとも）
4961	イヴァンは2時間分娩台に上がった。	イヴァンは3時間分娩台に上がった。	neutral	32	時間	short	2区間比較（ちょうど/以上+少なくとも）
4962	エレンは1時間御礼に送った。	エレンは2時間御礼に送った。	neutral	32	時間	short	2区間比較（ちょうど/以上+少なくとも）
4963	フランクは3時間公演に決定した。	フランクは3時間公演に決定した。	neutral	32	時間	short	2区間比較（ちょうど/以上+少なくとも）
4964	トルーディーは1時間客に受けた。	トルーディーは3時間客に受けた。	neutral	32	時間	short	2区間比較（ちょうど/以上+少なくとも）
4965	マレットは1時間トータルにサポートした。	マレットは3時間トータルにサポートした。	neutral	32	時間	short	2区間比較（ちょうど/以上+少なくとも）
4966	イヴァンは1時間回転に出場した。	イヴァンは1時間回転に出場した。	neutral	32	時間	short	2区間比較（ちょうど/以上+少なくとも）
4967	エレンは1時間声に開けた。	エレンは2時間声に開けた。	neutral	32	時間	short	2区間比較（ちょうど/以上+少なくとも）
4968	イヴァンは3時間子供に挙げた。	イヴァンは3時間子供に挙げた。	neutral	32	時間	short	2区間比較（ちょうど/以上+少なくとも）
4969	マロリーは2時間オフに結んだ。	マロリーは3時間オフに結んだ。	neutral	32	時間	short	2区間比較（ちょうど/以上+少なくとも）
4970	アイザックは1時間後ろにやってきた。	アイザックは3時間後ろにやってきた。	neutral	32	時間	short	2区間比較（ちょうど/以上+少なくとも）
4971	トルーディーは9年間整備に行った。	トルーディーはちょうど1年間整備に行った。	contradiction	33	年間	random	2区間比較（ちょうど/ちょうど+ちょうど）
4972	ボブは8年間事業者に提供した。	ボブはちょうど7年間事業者に提供した。	contradiction	33	年間	random	2区間比較（ちょうど/ちょうど+ちょうど）
4973	イヴァンは7年間女に上げた。	イヴァンはちょうど3年間女に上げた。	contradiction	33	年間	random	2区間比較（ちょうど/ちょうど+ちょうど）
4974	アイザックは8年間バージョンに更新した。	アイザックはちょうど2年間バージョンに更新した。	contradiction	33	年間	random	2区間比較（ちょうど/ちょうど+ちょうど）
4975	フランクは5年間相手に収めた。	フランクはちょうど4年間相手に収めた。	contradiction	33	年間	random	2区間比較（ちょうど/ちょうど+ちょうど）
4976	デイヴは8年間代表戦に臨んだ。	デイヴはちょうど6年間代表戦に臨んだ。	contradiction	33	年間	random	2区間比較（ちょうど/ちょうど+ちょうど）
4977	トルーディーは6年間ファイナルに進めた。	トルーディーはちょうど5年間ファイナルに進めた。	contradiction	33	年間	random	2区間比較（ちょうど/ちょうど+ちょうど）
4978	ペギーは5年間果てに始めた。	ペギーはちょうど2年間果てに始めた。	contradiction	33	年間	random	2区間比較（ちょうど/ちょうど+ちょうど）
4979	フランクは7年間空港に帰国した。	フランクはちょうど1年間空港に帰国した。	contradiction	33	年間	random	2区間比較（ちょうど/ちょうど+ちょうど）
4980	ジャスティンは8年間神に祈った。	ジャスティンはちょうど4年間神に祈った。	contradiction	33	年間	random	2区間比較（ちょうど/ちょうど+ちょうど）
4981	プロッドは2年間方々に伺った。	プロッドはちょうど5年間方々に伺った。	neutral	33	年間	random	2区間比較（ちょうど/ちょうど+ちょうど）
4982	ジャスティンは2年間トータルにサポートした。	ジャスティンはちょうど6年間トータルにサポートした。	neutral	33	年間	random	2区間比較（ちょうど/ちょうど+ちょうど）
4983	ウォルターは1年間顔に当たった。	ウォルターはちょうど5年間顔に当たった。	neutral	33	年間	random	2区間比較（ちょうど/ちょうど+ちょうど）
4984	マレットは1年間皆様に世話した。	マレットはちょうど3年間皆様に世話した。	neutral	33	年間	random	2区間比較（ちょうど/ちょうど+ちょうど）
4985	イヴァンは1年間田舎町にやってきた。	イヴァンはちょうど7年間田舎町にやってきた。	neutral	33	年間	random	2区間比較（ちょうど/ちょうど+ちょうど）
4986	デイヴは6年間世界に案内した。	デイヴはちょうど6年間世界に案内した。	neutral	33	年間	random	2区間比較（ちょうど/ちょうど+ちょうど）
4987	マーヴィンは6年間相手に上げた。	マーヴィンはちょうど6年間相手に上げた。	neutral	33	年間	random	2区間比較（ちょうど/ちょうど+ちょうど）
4988	イヴァンは5年間仕事に出した。	イヴァンはちょうど9年間仕事に出した。	neutral	33	年間	random	2区間比較（ちょうど/ちょうど+ちょうど）
4989	マロリーは2年間客に受けた。	マロリーはちょうど2年間客に受けた。	neutral	33	年間	random	2区間比較（ちょうど/ちょうど+ちょうど）
4990	イヴァンは1年間知事に行った。	イヴァンはちょうど4年間知事に行った。	neutral	33	年間	random	2区間比較（ちょうど/ちょうど+ちょうど）
4991	イブは2年間大臣あてに提出した。	イブはちょうど1年間大臣あてに提出した。	contradiction	33	年間	short	2区間比較（ちょうど/ちょうど+ちょうど）
4992	スティーブは3年間地元に帰った。	スティーブはちょうど1年間地元に帰った。	contradiction	33	年間	short	2区間比較（ちょうど/ちょうど+ちょうど）
4993	プロッドは2年間母さんに贈った。	プロッドはちょうど1年間母さんに贈った。	contradiction	33	年間	short	2区間比較（ちょうど/ちょうど+ちょうど）
4994	キャロルは3年間日本に払った。	キャロルはちょうど2年間日本に払った。	contradiction	33	年間	short	2区間比較（ちょうど/ちょうど+ちょうど）
4995	スティーブは3年間ハードルに出場した。	スティーブはちょうど1年間ハードルに出場した。	contradiction	33	年間	short	2区間比較（ちょうど/ちょうど+ちょうど）
4996	トルーディーは3年間ジャパンに出場した。	トルーディーはちょうど2年間ジャパンに出場した。	contradiction	33	年間	short	2区間比較（ちょうど/ちょうど+ちょうど）
4997	ペギーは3年間時間帯に奪った。	ペギーはちょうど1年間時間帯に奪った。	contradiction	33	年間	short	2区間比較（ちょうど/ちょうど+ちょうど）
4998	チャーリーは3年間ゲストに呼んだ。	チャーリーはちょうど2年間ゲストに呼んだ。	contradiction	33	年間	short	2区間比較（ちょうど/ちょうど+ちょうど）
4999	ゾーイは3年間家族に行った。	ゾーイはちょうど2年間家族に行った。	contradiction	33	年間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5000	イブは2年間クラブに通えた。	イブはちょうど1年間クラブに通えた。	contradiction	33	年間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5001	トレントは3年間送料に係った。	トレントはちょうど3年間送料に係った。	neutral	33	年間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5002	オスカーは2年間客に案内した。	オスカーはちょうど3年間客に案内した。	neutral	33	年間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5003	ジャスティンは1年間母さんに贈った。	ジャスティンはちょうど3年間母さんに贈った。	neutral	33	年間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5004	マレットは1年間友人に世話した。	マレットはちょうど2年間友人に世話した。	neutral	33	年間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5005	パットは1年間選手に復帰した。	パットはちょうど2年間選手に復帰した。	neutral	33	年間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5006	ウォルターは2年間相談役に就任した。	ウォルターはちょうど2年間相談役に就任した。	neutral	33	年間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5007	ペギーは2年間新聞に受けた。	ペギーはちょうど3年間新聞に受けた。	neutral	33	年間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5008	デイヴは2年間女性に贈った。	デイヴはちょうど2年間女性に贈った。	neutral	33	年間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5009	マーヴィンは3年間有馬に行った。	マーヴィンはちょうど3年間有馬に行った。	neutral	33	年間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5010	プロッドは1年間団体に行った。	プロッドはちょうど2年間団体に行った。	neutral	33	年間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5011	エレンは5ヶ月間ドームに迎えた。	エレンはちょうど1ヶ月間ドームに迎えた。	contradiction	33	月間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5012	ボブは7ヶ月間取り付けにきた。	ボブはちょうど6ヶ月間取り付けにきた。	contradiction	33	月間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5013	デイヴは2ヶ月間皆さんに届けた。	デイヴはちょうど1ヶ月間皆さんに届けた。	contradiction	33	月間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5014	ボブは5ヶ月間祝いに贈った。	ボブはちょうど1ヶ月間祝いに贈った。	contradiction	33	月間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5015	アイザックは8ヶ月間母に伝えた。	アイザックはちょうど2ヶ月間母に伝えた。	contradiction	33	月間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5016	ペギーは5ヶ月間披露宴に予定した。	ペギーはちょうど2ヶ月間披露宴に予定した。	contradiction	33	月間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5017	マレットは3ヶ月間全員に下した。	マレットはちょうど2ヶ月間全員に下した。	contradiction	33	月間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5018	マロリーは8ヶ月間保育所に世話した。	マロリーはちょうど2ヶ月間保育所に世話した。	contradiction	33	月間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5019	ウォルターは4ヶ月間彼に入れた。	ウォルターはちょうど2ヶ月間彼に入れた。	contradiction	33	月間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5020	フランクは8ヶ月間京大に行けた。	フランクはちょうど2ヶ月間京大に行けた。	contradiction	33	月間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5021	マーヴィンは5ヶ月間足音に上げた。	マーヴィンはちょうど8ヶ月間足音に上げた。	neutral	33	月間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5022	エレンは1ヶ月間領域に作成した。	エレンはちょうど7ヶ月間領域に作成した。	neutral	33	月間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5023	ボブは3ヶ月間途端に消した。	ボブはちょうど4ヶ月間途端に消した。	neutral	33	月間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5024	エレンは2ヶ月間姿に見開いた。	エレンはちょうど5ヶ月間姿に見開いた。	neutral	33	月間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5025	ゾーイは7ヶ月間選手に行った。	ゾーイはちょうど8ヶ月間選手に行った。	neutral	33	月間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5026	ボブは5ヶ月間皆さんに披露した。	ボブはちょうど7ヶ月間皆さんに披露した。	neutral	33	月間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5027	マロリーは9ヶ月間選挙に表明した。	マロリーはちょうど9ヶ月間選挙に表明した。	neutral	33	月間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5028	チャーリーは4ヶ月間場に掻いた。	チャーリーはちょうど8ヶ月間場に掻いた。	neutral	33	月間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5029	トレントは5ヶ月間フロアに踏み入れた。	トレントはちょうど9ヶ月間フロアに踏み入れた。	neutral	33	月間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5030	マチルダは4ヶ月間判断に持った。	マチルダはちょうど9ヶ月間判断に持った。	neutral	33	月間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5031	ウォルターは3ヶ月間対話に臨んだ。	ウォルターはちょうど2ヶ月間対話に臨んだ。	contradiction	33	月間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5032	トレントは2ヶ月間ギルドに移籍した。	トレントはちょうど1ヶ月間ギルドに移籍した。	contradiction	33	月間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5033	トルーディーは3ヶ月間神様に伝えた。	トルーディーはちょうど2ヶ月間神様に伝えた。	contradiction	33	月間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5034	キャロルは3ヶ月間全然役に立てた。	キャロルはちょうど2ヶ月間全然役に立てた。	contradiction	33	月間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5035	エレンは3ヶ月間吐瀉物に見た。	エレンはちょうど2ヶ月間吐瀉物に見た。	contradiction	33	月間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5036	イブは2ヶ月間商材に出した。	イブはちょうど1ヶ月間商材に出した。	contradiction	33	月間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5037	キャロルは2ヶ月間変化に見張った。	キャロルはちょうど1ヶ月間変化に見張った。	contradiction	33	月間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5038	イヴァンは2ヶ月間胸に負った。	イヴァンはちょうど1ヶ月間胸に負った。	contradiction	33	月間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5039	プロッドは3ヶ月間片手に楽しんだ。	プロッドはちょうど1ヶ月間片手に楽しんだ。	contradiction	33	月間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5040	キャロルは3ヶ月間女性に上げた。	キャロルはちょうど2ヶ月間女性に上げた。	contradiction	33	月間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5041	チャーリーは2ヶ月間代表に手渡した。	チャーリーはちょうど2ヶ月間代表に手渡した。	neutral	33	月間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5042	マロリーは1ヶ月間体形に変わった。	マロリーはちょうど1ヶ月間体形に変わった。	neutral	33	月間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5043	スティーブは3ヶ月間肌に使った。	スティーブはちょうど3ヶ月間肌に使った。	neutral	33	月間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5044	マーヴィンは1ヶ月間色に生ずるた。	マーヴィンはちょうど1ヶ月間色に生ずるた。	neutral	33	月間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5045	チャーリーは1ヶ月間友人に受けた。	チャーリーはちょうど3ヶ月間友人に受けた。	neutral	33	月間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5046	キャロルは1ヶ月間クーデターに成功した。	キャロルはちょうど2ヶ月間クーデターに成功した。	neutral	33	月間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5047	キャロルは3ヶ月間名古屋に移籍した。	キャロルはちょうど3ヶ月間名古屋に移籍した。	neutral	33	月間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5048	アリスは1ヶ月間市長に語った。	アリスはちょうど3ヶ月間市長に語った。	neutral	33	月間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5049	アリスは3ヶ月間委員会に出した。	アリスはちょうど3ヶ月間委員会に出した。	neutral	33	月間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5050	アイザックは1ヶ月間家に呼んだ。	アイザックはちょうど1ヶ月間家に呼んだ。	neutral	33	月間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5051	マレットは7日間祭りに運んだ。	マレットはちょうど1日間祭りに運んだ。	contradiction	33	日間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5052	アイザックは8日間思い出に撮った。	アイザックはちょうど5日間思い出に撮った。	contradiction	33	日間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5053	マーヴィンは5日間婦人科に世話した。	マーヴィンはちょうど1日間婦人科に世話した。	contradiction	33	日間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5054	マチルダは9日間同省に提出した。	マチルダはちょうど2日間同省に提出した。	contradiction	33	日間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5055	ビクターは6日間競技場に迎えた。	ビクターはちょうど3日間競技場に迎えた。	contradiction	33	日間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5056	スティーブは6日間総長に慣れた。	スティーブはちょうど3日間総長に慣れた。	contradiction	33	日間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5057	ビクターは8日間シリーズに進めた。	ビクターはちょうど6日間シリーズに進めた。	contradiction	33	日間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5058	ウォルターは6日間地面に落ちた。	ウォルターはちょうど5日間地面に落ちた。	contradiction	33	日間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5059	アイザックは9日間報告に訪問した。	アイザックはちょうど1日間報告に訪問した。	contradiction	33	日間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5060	マチルダは5日間行動に取った。	マチルダはちょうど2日間行動に取った。	contradiction	33	日間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5061	アリスは6日間相手に見せた。	アリスはちょうど7日間相手に見せた。	neutral	33	日間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5062	プロッドは1日間自宅に呼んだ。	プロッドはちょうど8日間自宅に呼んだ。	neutral	33	日間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5063	ジャスティンは1日間ミュージアムにやってきた。	ジャスティンはちょうど5日間ミュージアムにやってきた。	neutral	33	日間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5064	ペギーは3日間会社に行った。	ペギーはちょうど8日間会社に行った。	neutral	33	日間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5065	パットは2日間朝食に食べた。	パットはちょうど9日間朝食に食べた。	neutral	33	日間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5066	ウォルターは1日間機関に入院した。	ウォルターはちょうど5日間機関に入院した。	neutral	33	日間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5067	マロリーは8日間店にやってきた。	マロリーはちょうど9日間店にやってきた。	neutral	33	日間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5068	イヴァンは1日間パチンコに出掛けた。	イヴァンはちょうど9日間パチンコに出掛けた。	neutral	33	日間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5069	オスカーは3日間子に上げた。	オスカーはちょうど3日間子に上げた。	neutral	33	日間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5070	ビクターは2日間元に生まれた。	ビクターはちょうど8日間元に生まれた。	neutral	33	日間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5071	ゾーイは3日間ルームにいらっしゃるた。	ゾーイはちょうど1日間ルームにいらっしゃるた。	contradiction	33	日間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5072	トルーディーは2日間公式戦に参加した。	トルーディーはちょうど1日間公式戦に参加した。	contradiction	33	日間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5073	イブは3日間引き換えに貰った。	イブはちょうど1日間引き換えに貰った。	contradiction	33	日間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5074	ペギーは3日間利用に慣れた。	ペギーはちょうど1日間利用に慣れた。	contradiction	33	日間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5075	マロリーは2日間会員に支払った。	マロリーはちょうど1日間会員に支払った。	contradiction	33	日間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5076	オスカーは2日間大家に会った。	オスカーはちょうど1日間大家に会った。	contradiction	33	日間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5077	ペギーは3日間シリーズに進めた。	ペギーはちょうど2日間シリーズに進めた。	contradiction	33	日間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5078	オスカーは2日間トレに参加した。	オスカーはちょうど1日間トレに参加した。	contradiction	33	日間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5079	イヴァンは2日間記者団に語った。	イヴァンはちょうど1日間記者団に語った。	contradiction	33	日間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5080	ペギーは3日間シティに移籍した。	ペギーはちょうど1日間シティに移籍した。	contradiction	33	日間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5081	スティーブは1日間コーナーに運んだ。	スティーブはちょうど1日間コーナーに運んだ。	neutral	33	日間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5082	アリスは1日間参考にした。	アリスはちょうど3日間参考にした。	neutral	33	日間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5083	マロリーは1日間党に合流した。	マロリーはちょうど1日間党に合流した。	neutral	33	日間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5084	キャロルは3日間オンリに予定した。	キャロルはちょうど3日間オンリに予定した。	neutral	33	日間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5085	ゾーイは2日間空港に案内した。	ゾーイはちょうど3日間空港に案内した。	neutral	33	日間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5086	ビクターは2日間トイレに流した。	ビクターはちょうど2日間トイレに流した。	neutral	33	日間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5087	アリスは2日間札幌に移籍した。	アリスはちょうど2日間札幌に移籍した。	neutral	33	日間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5088	チャーリーは2日間姿に帰った。	チャーリーはちょうど2日間姿に帰った。	neutral	33	日間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5089	スティーブは1日間同列に語った。	スティーブはちょうど2日間同列に語った。	neutral	33	日間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5090	オスカーは1日間グループに合流した。	オスカーはちょうど3日間グループに合流した。	neutral	33	日間	short	2区間比較（ちょうど/ちょうど+ちょうど）
5091	ゾーイは8時間部屋に案内した。	ゾーイはちょうど6時間部屋に案内した。	contradiction	33	時間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5092	トレントは9時間後任者に引き継いだ。	トレントはちょうど6時間後任者に引き継いだ。	contradiction	33	時間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5093	トレントは8時間雑誌に発表した。	トレントはちょうど4時間雑誌に発表した。	contradiction	33	時間	random	2区間比較（ちょうど/ちょうど+ちょうど）
5094	チャーリーは4時間客に行った。	チャーリーはちょうど3時間客に行った。	contradiction	33	時間	random	2区間比較（ちょうど/ちょうど+ちょうど）
