num	premise	hypothesis	gold_label	template_num	time_format
8671	子供 は いつも 脚 を 遅れて 伸ばせる 。 6 時 に 子供 は 脚 を 伸ばせた 。	子供 は 6 時 に 脚 を 遅れて 伸ばせた 。	entailment	42	時
8672	選手 は いつも 気持ち を 遅れて 緩める 。 22 時 に 選手 は 気持ち を 緩めた 。	選手 は 18 時 に 気持ち を 遅れて 緩めた 。	neutral	42	時
8673	彼 は いつも 身 を 遅れて 潜める 。 20 時 に 彼 は 身 を 潜めた 。	彼 は 7 時 に 身 を 遅れて 潜めた 。	neutral	42	時
8674	私 は いつも 注射 針 を 遅れて 挿す 。 9 時 に 私 は 注射 針 を 挿した 。	私 は 10 時 に 注射 針 を 遅れて 挿した 。	neutral	42	時
8675	皆さん は いつも 心 を 遅れて 害す する 。 15 時 に 皆さん は 心 を 害す すった 。	皆さん は 21 時 に 心 を 遅れて 害す すった 。	neutral	42	時
8676	飼い主 は いつも 気持ち を 遅れて 緩める 。 17 時 に 飼い主 は 気持ち を 緩めた 。	飼い主 は 9 時 に 気持ち を 遅れて 緩めた 。	neutral	42	時
8677	皆 は いつも 瞳 を 遅れて 瞑る 。 18 時 に 皆 は 瞳 を 瞑った 。	皆 は 23 時 に 瞳 を 遅れて 瞑った 。	neutral	42	時
8678	父 は いつも 繭 を 遅れて 潜める 。 1 時 に 父 は 繭 を 潜めた 。	父 は 17 時 に 繭 を 遅れて 潜めた 。	neutral	42	時
8679	彼女 は いつも 目蓋 を 遅れて 瞑る 。 16 時 に 彼女 は 目蓋 を 瞑った 。	彼女 は 2 時 に 目蓋 を 遅れて 瞑った 。	neutral	42	時
8680	姉 は いつも 手の平 を 遅れて 翻す 。 0 時 に 姉 は 手の平 を 翻した 。	姉 は 16 時 に 手の平 を 遅れて 翻した 。	neutral	42	時
8681	彼 は いつも 身体 を 遅れて 乗り出す 。 17 時 に 彼 は 身体 を 乗り出した 。	彼 は 5 時 に 身体 を 遅れて 乗り出した 。	neutral	42	時
8682	私 は いつも 受話器 を 遅れて 切る 。 11 時 に 私 は 受話器 を 切った 。	私 は 4 時 に 受話器 を 遅れて 切った 。	neutral	42	時
8683	相手 は いつも 不信 感 を 遅れて 抱く 。 20 時 に 相手 は 不信 感 を 抱いた 。	相手 は 6 時 に 不信 感 を 遅れて 抱いた 。	neutral	42	時
8684	女 は いつも 欠伸 を 遅れて 噛み締める 。 20 時 に 女 は 欠伸 を 噛み締めた 。	女 は 21 時 に 欠伸 を 遅れて 噛み締めた 。	neutral	42	時
8685	彼女 は いつも 事務 所 を 遅れて 休む 。 19 時 に 彼女 は 事務 所 を 休んだ 。	彼女 は 14 時 に 事務 所 を 遅れて 休んだ 。	neutral	42	時
8686	全員 は いつも 気 を 遅れて 抜ける 。 19 時 に 全員 は 気 を 抜けた 。	全員 は 0 時 に 気 を 遅れて 抜けた 。	neutral	42	時
8687	女 は いつも 決心 を 遅れて 翻す 。 13 時 に 女 は 決心 を 翻した 。	女 は 2 時 に 決心 を 遅れて 翻した 。	neutral	42	時
8688	男 は いつも 双眸 を 遅れて 丸い する 。 17 時 に 男 は 双眸 を 丸い した 。	男 は 15 時 に 双眸 を 遅れて 丸い した 。	neutral	42	時
8689	夫 は いつも カイシャ を 遅れて 休む 。 12 時 に 夫 は カイシャ を 休んだ 。	夫 は 20 時 に カイシャ を 遅れて 休んだ 。	neutral	42	時
8690	参謀 長 は いつも 課長 を 遅れて 補佐 する 。 11 時 に 参謀 長 は 課長 を 補佐 した 。	参謀 長 は 17 時 に 課長 を 遅れて 補佐 した 。	neutral	42	時
8691	彼 は いつも 体 を 遅れて 翻す 。 2 時 に 彼 は 体 を 翻した 。	彼 は 10 時 に 体 を 遅れて 翻した 。	neutral	42	時
8692	僕 は いつも 答え を 遅れて 濁す 。 18 時 に 僕 は 答え を 濁した 。	僕 は 15 時 に 答え を 遅れて 濁した 。	neutral	42	時
8693	全員 は いつも 腰 を 遅れて 落ち着ける 。 21 時 に 全員 は 腰 を 落ち着けた 。	全員 は 19 時 に 腰 を 遅れて 落ち着けた 。	neutral	42	時
8694	担当 者 は いつも 大変 気 を 遅れて 良い する 。 2 時 に 担当 者 は 大変 気 を 良い した 。	担当 者 は 9 時 に 大変 気 を 遅れて 良い した 。	neutral	42	時
8695	全員 は いつも アイデア を 遅れて めぐらす 。 3 時 に 全員 は アイデア を めぐらした 。	全員 は 1 時 に アイデア を 遅れて めぐらした 。	neutral	42	時
8696	私 は いつも 中国 語 を 遅れて 専攻 する 。 22 時 に 私 は 中国 語 を 専攻 した 。	私 は 3 時 に 中国 語 を 遅れて 専攻 した 。	neutral	42	時
8697	男 は いつも 蓋 を 遅れて 閉ざす 。 3 時 に 男 は 蓋 を 閉ざした 。	男 は 21 時 に 蓋 を 遅れて 閉ざした 。	neutral	42	時
8698	彼女 は いつも ほっぺた を 遅れて 赤らめる 。 5 時 に 彼女 は ほっぺた を 赤らめた 。	彼女 は 2 時 に ほっぺた を 遅れて 赤らめた 。	neutral	42	時
8699	観光 客 は いつも 視線 を 遅れて 凝らす 。 2 時 に 観光 客 は 視線 を 凝らした 。	観光 客 は 15 時 に 視線 を 遅れて 凝らした 。	neutral	42	時
8700	彼 は いつも 体 を 遅れて 乗り出す 。 13 時 に 彼 は 体 を 乗り出した 。	彼 は 4 時 に 体 を 遅れて 乗り出した 。	neutral	42	時
8701	彼 は 決して 顔 を 遅れて 割る こと は ない 。 2020 年 に 彼 は 顔 を 割った 。	彼 は 2005 年 に 顔 を 遅れて 割った 。	contradiction	43	年
8702	僕 は 決して 話 を 遅れて 濁す こと は ない 。 2003 年 に 僕 は 話 を 濁した 。	僕 は 2007 年 に 話 を 遅れて 濁した 。	contradiction	43	年
8703	私 は 決して 彼 を 遅れて 遠ざける こと は ない 。 2011 年 に 私 は 彼 を 遠ざけた 。	私 は 2004 年 に 彼 を 遅れて 遠ざけた 。	contradiction	43	年
8704	家族 は 決して 指 を 遅れて 挿す こと は ない 。 2012 年 に 家族 は 指 を 挿した 。	家族 は 2008 年 に 指 を 遅れて 挿した 。	contradiction	43	年
8705	彼 は 決して 眉間 を 遅れて しかめる こと は ない 。 2003 年 に 彼 は 眉間 を しかめた 。	彼 は 2003 年 に 眉間 を 遅れて しかめた 。	contradiction	43	年
8706	専門 家 は 決して 疑義 を 遅れて 呈す する こと は ない 。 2015 年 に 専門 家 は 疑義 を 呈す すった 。	専門 家 は 2005 年 に 疑義 を 遅れて 呈す すった 。	contradiction	43	年
8707	彼女 は 決して 目線 を 遅れて 逸らす こと は ない 。 2007 年 に 彼女 は 目線 を 逸らした 。	彼女 は 2005 年 に 目線 を 遅れて 逸らした 。	contradiction	43	年
8708	皆 は 決して 口 を 遅れて 閉ざす こと は ない 。 2014 年 に 皆 は 口 を 閉ざした 。	皆 は 2001 年 に 口 を 遅れて 閉ざした 。	contradiction	43	年
8709	保護 者 は 決して 目 を 遅れて 離す こと は ない 。 2020 年 に 保護 者 は 目 を 離した 。	保護 者 は 2009 年 に 目 を 遅れて 離した 。	contradiction	43	年
8710	松井 は 決して 相手 を 遅れて 翻弄 する こと は ない 。 2007 年 に 松井 は 相手 を 翻弄 した 。	松井 は 2019 年 に 相手 を 遅れて 翻弄 した 。	contradiction	43	年
8711	記者 は 決して 退路 を 遅れて 阻む こと は ない 。 2017 年 に 記者 は 退路 を 阻んだ 。	記者 は 2019 年 に 退路 を 遅れて 阻んだ 。	contradiction	43	年
8712	全員 は 決して 瞳 を 遅れて 瞑る こと は ない 。 2018 年 に 全員 は 瞳 を 瞑った 。	全員 は 2011 年 に 瞳 を 遅れて 瞑った 。	contradiction	43	年
8713	参加 者 は 決して 祈り を 遅れて 馳せる こと は ない 。 2011 年 に 参加 者 は 祈り を 馳せた 。	参加 者 は 2017 年 に 祈り を 遅れて 馳せた 。	contradiction	43	年
8714	私 は 決して お腹 を 遅れて 押す こと は ない 。 2018 年 に 私 は お腹 を 押した 。	私 は 2005 年 に お腹 を 遅れて 押した 。	contradiction	43	年
8715	私 は 決して 腰 を 遅れて 押す こと は ない 。 2004 年 に 私 は 腰 を 押した 。	私 は 2012 年 に 腰 を 遅れて 押した 。	contradiction	43	年
8716	ライバル は 決して 鞘 を 遅れて 詰める こと は ない 。 2003 年 に ライバル は 鞘 を 詰めた 。	ライバル は 2007 年 に 鞘 を 遅れて 詰めた 。	contradiction	43	年
8717	小林 は 決して ゴール を 遅れて 阻む こと は ない 。 2006 年 に 小林 は ゴール を 阻んだ 。	小林 は 2012 年 に ゴール を 遅れて 阻んだ 。	contradiction	43	年
8718	達也 は 決して 我が身 を 遅れて 沈める こと は ない 。 2020 年 に 達也 は 我が身 を 沈めた 。	達也 は 2012 年 に 我が身 を 遅れて 沈めた 。	contradiction	43	年
8719	彼女 は 決して 表情 を 遅れて しかめる こと は ない 。 2004 年 に 彼女 は 表情 を しかめた 。	彼女 は 2020 年 に 表情 を 遅れて しかめた 。	contradiction	43	年
8720	子供 は 決して 腰 を 遅れて 伸ばせる こと は ない 。 2010 年 に 子供 は 腰 を 伸ばせた 。	子供 は 2001 年 に 腰 を 遅れて 伸ばせた 。	contradiction	43	年
8721	友人 は 決して 大変 気 を 遅れて 使う こと は ない 。 2019 年 に 友人 は 大変 気 を 使った 。	友人 は 2007 年 に 大変 気 を 遅れて 使った 。	contradiction	43	年
8722	住民 は 決して 不満 を 遅れて 抱く こと は ない 。 2019 年 に 住民 は 不満 を 抱いた 。	住民 は 2011 年 に 不満 を 遅れて 抱いた 。	contradiction	43	年
8723	皆 は 決して 上体 を 遅れて 乗り出す こと は ない 。 2005 年 に 皆 は 上体 を 乗り出した 。	皆 は 2001 年 に 上体 を 遅れて 乗り出した 。	contradiction	43	年
8724	彼女 は 決して 口 を 遅れて 瞑る こと は ない 。 2004 年 に 彼女 は 口 を 瞑った 。	彼女 は 2006 年 に 口 を 遅れて 瞑った 。	contradiction	43	年
8725	教授 は 決して ストーン を 遅れて 投じる こと は ない 。 2003 年 に 教授 は ストーン を 投じた 。	教授 は 2012 年 に ストーン を 遅れて 投じた 。	contradiction	43	年
8726	参加 者 は 決して 気持ち を 遅れて 馳せる こと は ない 。 2010 年 に 参加 者 は 気持ち を 馳せた 。	参加 者 は 2008 年 に 気持ち を 遅れて 馳せた 。	contradiction	43	年
8727	観光 客 は 決して 密議 を 遅れて 凝らす こと は ない 。 2009 年 に 観光 客 は 密議 を 凝らした 。	観光 客 は 2010 年 に 密議 を 遅れて 凝らした 。	contradiction	43	年
8728	彼 は 決して 目線 を 遅れて 逸らす こと は ない 。 2017 年 に 彼 は 目線 を 逸らした 。	彼 は 2011 年 に 目線 を 遅れて 逸らした 。	contradiction	43	年
8729	私 は 決して 目 を 遅れて 瞑る こと は ない 。 2003 年 に 私 は 目 を 瞑った 。	私 は 2020 年 に 目 を 遅れて 瞑った 。	contradiction	43	年
8730	私 は 決して 回答 を 遅れて リクエスト する こと は ない 。 2007 年 に 私 は 回答 を リクエスト した 。	私 は 2008 年 に 回答 を 遅れて リクエスト した 。	contradiction	43	年
8731	彼女 は 決して 寄付 を 遅れて 寄せる こと は ない 。 2015 年 に 彼女 は 寄付 を 寄せた 。	彼女 は 2003 年 に 寄付 を 遅れて 寄せた 。	contradiction	43	年
8732	民間 人 は 決して 我が身 を 遅れて 投ずる こと は ない 。 2014 年 に 民間 人 は 我が身 を 投ずる た 。	民間 人 は 2003 年 に 我が身 を 遅れて 投ずる た 。	contradiction	43	年
8733	彼女 は 決して 穴 を 遅れて 割る こと は ない 。 2016 年 に 彼女 は 穴 を 割った 。	彼女 は 2009 年 に 穴 を 遅れて 割った 。	contradiction	43	年
8734	全員 は 決して 口 を 遅れて 瞑る こと は ない 。 2009 年 に 全員 は 口 を 瞑った 。	全員 は 2012 年 に 口 を 遅れて 瞑った 。	contradiction	43	年
8735	校長 は 決して 命 を 遅れて 絶つ こと は ない 。 2020 年 に 校長 は 命 を 絶った 。	校長 は 2019 年 に 命 を 遅れて 絶った 。	contradiction	43	年
8736	私 は 決して メール を 遅れて 切る こと は ない 。 2010 年 に 私 は メール を 切った 。	私 は 2007 年 に メール を 遅れて 切った 。	contradiction	43	年
8737	全員 は 決して 頭 を 遅れて 落ち着ける こと は ない 。 2020 年 に 全員 は 頭 を 落ち着けた 。	全員 は 2018 年 に 頭 を 遅れて 落ち着けた 。	contradiction	43	年
8738	オーナー は 決して 頭 を 遅れて 張れる こと は ない 。 2009 年 に オーナー は 頭 を 張れた 。	オーナー は 2002 年 に 頭 を 遅れて 張れた 。	contradiction	43	年
8739	記者 は 決して 道 を 遅れて 阻む こと は ない 。 2001 年 に 記者 は 道 を 阻んだ 。	記者 は 2009 年 に 道 を 遅れて 阻んだ 。	contradiction	43	年
8740	全員 は 決して 足 を 遅れて 運べる こと は ない 。 2002 年 に 全員 は 足 を 運べた 。	全員 は 2010 年 に 足 を 遅れて 運べた 。	contradiction	43	年
8741	子供 は 決して 興味 を 遅れて 抱く こと は ない 。 2007 年 に 子供 は 興味 を 抱いた 。	子供 は 2016 年 に 興味 を 遅れて 抱いた 。	contradiction	43	年
8742	私 は 決して 手 を 遅れて 降る こと は ない 。 2007 年 に 私 は 手 を 降った 。	私 は 2013 年 に 手 を 遅れて 降った 。	contradiction	43	年
8743	客 は 決して 是非 足 を 遅れて 運ぶ こと は ない 。 2007 年 に 客 は 是非 足 を 運んだ 。	客 は 2000 年 に 是非 足 を 遅れて 運んだ 。	contradiction	43	年
8744	参謀 長 は 決して 委員 を 遅れて 補佐 する こと は ない 。 2007 年 に 参謀 長 は 委員 を 補佐 した 。	参謀 長 は 2005 年 に 委員 を 遅れて 補佐 した 。	contradiction	43	年
8745	知事 は 決して 不満 を 遅れて 呈す する こと は ない 。 2013 年 に 知事 は 不満 を 呈す すった 。	知事 は 2003 年 に 不満 を 遅れて 呈す すった 。	contradiction	43	年
8746	皆 は 決して 身体 を 遅れて 伸ばせる こと は ない 。 2004 年 に 皆 は 身体 を 伸ばせた 。	皆 は 2003 年 に 身体 を 遅れて 伸ばせた 。	contradiction	43	年
8747	全員 は 決して 上体 を 遅れて 乗り出す こと は ない 。 2016 年 に 全員 は 上体 を 乗り出した 。	全員 は 2020 年 に 上体 を 遅れて 乗り出した 。	contradiction	43	年
8748	子供 は 決して 印象 を 遅れて 抱く こと は ない 。 2011 年 に 子供 は 印象 を 抱いた 。	子供 は 2014 年 に 印象 を 遅れて 抱いた 。	contradiction	43	年
8749	皆 は 決して 力 を 遅れて 合わす こと は ない 。 2016 年 に 皆 は 力 を 合わした 。	皆 は 2011 年 に 力 を 遅れて 合わした 。	contradiction	43	年
8750	小林 は 決して 優勝 を 遅れて 阻む こと は ない 。 2018 年 に 小林 は 優勝 を 阻んだ 。	小林 は 2012 年 に 優勝 を 遅れて 阻んだ 。	contradiction	43	年
8751	少年 は 決して 半身 を 遅れて 乗り出す こと は ない 。 2004 年 8 月 に 少年 は 半身 を 乗り出した 。	少年 は 2013 年 7 月 に 半身 を 遅れて 乗り出した 。	contradiction	43	年月
8752	女性 は 決して クレーム を 遅れて 寄せる こと は ない 。 2000 年 10 月 に 女性 は クレーム を 寄せた 。	女性 は 2017 年 10 月 に クレーム を 遅れて 寄せた 。	contradiction	43	年月
8753	男 は 決して 手 を 遅れて 合わす こと は ない 。 2010 年 1 月 に 男 は 手 を 合わした 。	男 は 2000 年 9 月 に 手 を 遅れて 合わした 。	contradiction	43	年月
8754	皆 は 決して 半身 を 遅れて 乗り出す こと は ない 。 2004 年 1 月 に 皆 は 半身 を 乗り出した 。	皆 は 2012 年 11 月 に 半身 を 遅れて 乗り出した 。	contradiction	43	年月
8755	彼 は 決して 相手 を 遅れて 遠ざける こと は ない 。 2010 年 3 月 に 彼 は 相手 を 遠ざけた 。	彼 は 2010 年 12 月 に 相手 を 遅れて 遠ざけた 。	contradiction	43	年月
8756	オーナー は 決して 頭 を 遅れて 張れる こと は ない 。 2011 年 3 月 に オーナー は 頭 を 張れた 。	オーナー は 2020 年 12 月 に 頭 を 遅れて 張れた 。	contradiction	43	年月
8757	夫 は 決して 足首 を 遅れて 挫く こと は ない 。 2013 年 12 月 に 夫 は 足首 を 挫いた 。	夫 は 2002 年 7 月 に 足首 を 遅れて 挫いた 。	contradiction	43	年月
8758	彼 は 決して 語尾 を 遅れて 濁す こと は ない 。 2005 年 12 月 に 彼 は 語尾 を 濁した 。	彼 は 2014 年 7 月 に 語尾 を 遅れて 濁した 。	contradiction	43	年月
8759	私 は 決して 僕 を 遅れて 宥める こと は ない 。 2000 年 2 月 に 私 は 僕 を 宥めた 。	私 は 2007 年 4 月 に 僕 を 遅れて 宥めた 。	contradiction	43	年月
8760	私 は 決して 左 目 を 遅れて 瞑る こと は ない 。 2001 年 6 月 に 私 は 左 目 を 瞑った 。	私 は 2005 年 9 月 に 左 目 を 遅れて 瞑った 。	contradiction	43	年月
8761	彼 は 決して 半身 を 遅れて 引く こと は ない 。 2005 年 4 月 に 彼 は 半身 を 引いた 。	彼 は 2008 年 5 月 に 半身 を 遅れて 引いた 。	contradiction	43	年月
8762	兵士 は 決して 私 を 遅れて 宥める こと は ない 。 2011 年 5 月 に 兵士 は 私 を 宥めた 。	兵士 は 2011 年 1 月 に 私 を 遅れて 宥めた 。	contradiction	43	年月
8763	皆 は 決して 考え を 遅れて めぐらす こと は ない 。 2009 年 2 月 に 皆 は 考え を めぐらした 。	皆 は 2012 年 5 月 に 考え を 遅れて めぐらした 。	contradiction	43	年月
8764	選手 は 決して 大気 圏 を 遅れて 離脱 する こと は ない 。 2005 年 4 月 に 選手 は 大気 圏 を 離脱 した 。	選手 は 2003 年 4 月 に 大気 圏 を 遅れて 離脱 した 。	contradiction	43	年月
8765	若者 は 決して 自ら を 遅れて 投ずる こと は ない 。 2011 年 9 月 に 若者 は 自ら を 投ずる た 。	若者 は 2000 年 10 月 に 自ら を 遅れて 投ずる た 。	contradiction	43	年月
8766	男 は 決して 力 を 遅れて 合わす こと は ない 。 2016 年 6 月 に 男 は 力 を 合わした 。	男 は 2007 年 11 月 に 力 を 遅れて 合わした 。	contradiction	43	年月
8767	私 は 決して 君 を 遅れて 遠ざける こと は ない 。 2001 年 2 月 に 私 は 君 を 遠ざけた 。	私 は 2010 年 9 月 に 君 を 遅れて 遠ざけた 。	contradiction	43	年月
8768	相手 は 決して 気 を 遅れて 緩める こと は ない 。 2010 年 9 月 に 相手 は 気 を 緩めた 。	相手 は 2001 年 7 月 に 気 を 遅れて 緩めた 。	contradiction	43	年月
8769	小林 は 決して 得点 を 遅れて 阻む こと は ない 。 2018 年 10 月 に 小林 は 得点 を 阻んだ 。	小林 は 2016 年 5 月 に 得点 を 遅れて 阻んだ 。	contradiction	43	年月
8770	皆 は 決して 気持ち を 遅れて 馳せる こと は ない 。 2008 年 7 月 に 皆 は 気持ち を 馳せた 。	皆 は 2006 年 2 月 に 気持ち を 遅れて 馳せた 。	contradiction	43	年月
8771	彼 は 決して 私 を 遅れて 遠ざける こと は ない 。 2002 年 5 月 に 彼 は 私 を 遠ざけた 。	彼 は 2001 年 7 月 に 私 を 遅れて 遠ざけた 。	contradiction	43	年月
8772	全員 は 決して 瞳 を 遅れて 凝らす こと は ない 。 2002 年 1 月 に 全員 は 瞳 を 凝らした 。	全員 は 2012 年 7 月 に 瞳 を 遅れて 凝らした 。	contradiction	43	年月
8773	相手 は 決して 言葉 を 遅れて 濁す こと は ない 。 2006 年 10 月 に 相手 は 言葉 を 濁した 。	相手 は 2019 年 8 月 に 言葉 を 遅れて 濁した 。	contradiction	43	年月
8774	選手 は 決して 神 を 遅れて 仰ぐ こと は ない 。 2002 年 12 月 に 選手 は 神 を 仰いだ 。	選手 は 2019 年 11 月 に 神 を 遅れて 仰いだ 。	contradiction	43	年月
8775	リカ は 決して 別れ を 遅れて 切り出す こと は ない 。 2016 年 3 月 に リカ は 別れ を 切り出した 。	リカ は 2014 年 3 月 に 別れ を 遅れて 切り出した 。	contradiction	43	年月
8776	飼い主 は 決して 片方 を 遅れて 緩める こと は ない 。 2018 年 5 月 に 飼い主 は 片方 を 緩めた 。	飼い主 は 2007 年 4 月 に 片方 を 遅れて 緩めた 。	contradiction	43	年月
8777	皆 は 決して 口 を 遅れて 閉ざす こと は ない 。 2007 年 2 月 に 皆 は 口 を 閉ざした 。	皆 は 2020 年 2 月 に 口 を 遅れて 閉ざした 。	contradiction	43	年月
8778	アスカ は 決して 銃口 を 遅れて 逸らす こと は ない 。 2004 年 2 月 に アスカ は 銃口 を 逸らした 。	アスカ は 2015 年 6 月 に 銃口 を 遅れて 逸らした 。	contradiction	43	年月
8779	彼 は 決して 銃口 を 遅れて 逸らす こと は ない 。 2016 年 9 月 に 彼 は 銃口 を 逸らした 。	彼 は 2009 年 3 月 に 銃口 を 遅れて 逸らした 。	contradiction	43	年月
8780	私 は 決して 音楽 を 遅れて 専攻 する こと は ない 。 2006 年 6 月 に 私 は 音楽 を 専攻 した 。	私 は 2005 年 11 月 に 音楽 を 遅れて 専攻 した 。	contradiction	43	年月
8781	親 は 決して 目 を 遅れて 離す こと は ない 。 2016 年 5 月 に 親 は 目 を 離した 。	親 は 2011 年 3 月 に 目 を 遅れて 離した 。	contradiction	43	年月
8782	人々 は 決して 思慮 を 遅れて めぐらす こと は ない 。 2007 年 1 月 に 人々 は 思慮 を めぐらした 。	人々 は 2004 年 1 月 に 思慮 を 遅れて めぐらした 。	contradiction	43	年月
8783	首相 は 決して 異論 を 遅れて 呈す する こと は ない 。 2005 年 10 月 に 首相 は 異論 を 呈す すった 。	首相 は 2019 年 1 月 に 異論 を 遅れて 呈す すった 。	contradiction	43	年月
8784	男 は 決して 糸目 を 遅れて 引く こと は ない 。 2001 年 9 月 に 男 は 糸目 を 引いた 。	男 は 2004 年 12 月 に 糸目 を 遅れて 引いた 。	contradiction	43	年月
8785	住民 は 決して 反応 を 遅れて 寄せる こと は ない 。 2002 年 5 月 に 住民 は 反応 を 寄せた 。	住民 は 2009 年 1 月 に 反応 を 遅れて 寄せた 。	contradiction	43	年月
8786	母 は 決して 鬱 を 遅れて こじらせる こと は ない 。 2007 年 1 月 に 母 は 鬱 を こじらせた 。	母 は 2007 年 9 月 に 鬱 を 遅れて こじらせた 。	contradiction	43	年月
8787	女 は 決して 体 を 遅れて 背ける こと は ない 。 2010 年 5 月 に 女 は 体 を 背けた 。	女 は 2014 年 5 月 に 体 を 遅れて 背けた 。	contradiction	43	年月
8788	男 は 決して 色んな 物 を 遅れて 失う こと は ない 。 2014 年 9 月 に 男 は 色んな 物 を 失った 。	男 は 2007 年 12 月 に 色んな 物 を 遅れて 失った 。	contradiction	43	年月
8789	女性 は 決して 群れ を 遅れて 寄せる こと は ない 。 2009 年 7 月 に 女性 は 群れ を 寄せた 。	女性 は 2018 年 4 月 に 群れ を 遅れて 寄せた 。	contradiction	43	年月
8790	女性 は 決して 身 を 遅れて 寄せる こと は ない 。 2014 年 2 月 に 女性 は 身 を 寄せた 。	女性 は 2018 年 8 月 に 身 を 遅れて 寄せた 。	contradiction	43	年月
8791	教授 は 決して ストーン を 遅れて 投じる こと は ない 。 2008 年 6 月 に 教授 は ストーン を 投じた 。	教授 は 2020 年 12 月 に ストーン を 遅れて 投じた 。	contradiction	43	年月
8792	犯人 は 決して クチ を 遅れて 割る こと は ない 。 2017 年 6 月 に 犯人 は クチ を 割った 。	犯人 は 2007 年 9 月 に クチ を 遅れて 割った 。	contradiction	43	年月
8793	騎手 は 決して 点差 を 遅れて 詰める こと は ない 。 2012 年 11 月 に 騎手 は 点差 を 詰めた 。	騎手 は 2020 年 10 月 に 点差 を 遅れて 詰めた 。	contradiction	43	年月
8794	私 は 決して 声楽 を 遅れて 専攻 する こと は ない 。 2020 年 7 月 に 私 は 声楽 を 専攻 した 。	私 は 2020 年 3 月 に 声楽 を 遅れて 専攻 した 。	contradiction	43	年月
8795	男 は 決して 手の平 を 遅れて 合わす こと は ない 。 2003 年 12 月 に 男 は 手の平 を 合わした 。	男 は 2004 年 8 月 に 手の平 を 遅れて 合わした 。	contradiction	43	年月
8796	私 は 決して 美術 史 を 遅れて 専攻 する こと は ない 。 2010 年 1 月 に 私 は 美術 史 を 専攻 した 。	私 は 2000 年 8 月 に 美術 史 を 遅れて 専攻 した 。	contradiction	43	年月
8797	私 は 決して 胸 を 遅れて 掴まれる こと は ない 。 2019 年 4 月 に 私 は 胸 を 掴まれた 。	私 は 2006 年 7 月 に 胸 を 遅れて 掴まれた 。	contradiction	43	年月
8798	皆 は 決して 体 を 遅れて 乗り出す こと は ない 。 2016 年 4 月 に 皆 は 体 を 乗り出した 。	皆 は 2002 年 10 月 に 体 を 遅れて 乗り出した 。	contradiction	43	年月
8799	男 は 決して 身 を 遅れて 躱す こと は ない 。 2010 年 7 月 に 男 は 身 を 躱した 。	男 は 2019 年 2 月 に 身 を 遅れて 躱した 。	contradiction	43	年月
8800	皆 は 決して 唇 を 遅れて 閉ざす こと は ない 。 2012 年 5 月 に 皆 は 唇 を 閉ざした 。	皆 は 2017 年 4 月 に 唇 を 遅れて 閉ざした 。	contradiction	43	年月
8801	皆 は 決して 印象 を 遅れて 抱く こと は ない 。 3 月 に 皆 は 印象 を 抱いた 。	皆 は 6 月 に 印象 を 遅れて 抱いた 。	contradiction	43	月
8802	全員 は 決して 命 を 遅れて 取り留める こと は ない 。 8 月 に 全員 は 命 を 取り留めた 。	全員 は 1 月 に 命 を 遅れて 取り留めた 。	contradiction	43	月
8803	彼 は 決して 興味 を 遅れて 抱く こと は ない 。 5 月 に 彼 は 興味 を 抱いた 。	彼 は 7 月 に 興味 を 遅れて 抱いた 。	contradiction	43	月
8804	兄ちゃん は 決して 園 を 遅れて 休む する こと は ない 。 10 月 に 兄ちゃん は 園 を 休む した 。	兄ちゃん は 11 月 に 園 を 遅れて 休む した 。	contradiction	43	月
8805	夫 は 決して 別れ を 遅れて 切り出す こと は ない 。 11 月 に 夫 は 別れ を 切り出した 。	夫 は 5 月 に 別れ を 遅れて 切り出した 。	contradiction	43	月
8806	全員 は 決して 左 目 を 遅れて 瞑る こと は ない 。 5 月 に 全員 は 左 目 を 瞑った 。	全員 は 1 月 に 左 目 を 遅れて 瞑った 。	contradiction	43	月
8807	私 は 決して 美術 を 遅れて 専攻 する こと は ない 。 7 月 に 私 は 美術 を 専攻 した 。	私 は 12 月 に 美術 を 遅れて 専攻 した 。	contradiction	43	月
8808	飼い主 は 決して 瞳 を 遅れて 離す こと は ない 。 9 月 に 飼い主 は 瞳 を 離した 。	飼い主 は 9 月 に 瞳 を 遅れて 離した 。	contradiction	43	月
8809	ライバル は 決して 点差 を 遅れて 詰める こと は ない 。 11 月 に ライバル は 点差 を 詰めた 。	ライバル は 8 月 に 点差 を 遅れて 詰めた 。	contradiction	43	月
8810	彼女 は 決して ほっぺ を 遅れて 赤らめる こと は ない 。 10 月 に 彼女 は ほっぺ を 赤らめた 。	彼女 は 3 月 に ほっぺ を 遅れて 赤らめた 。	contradiction	43	月
8811	相手 は 決して 気分 を 遅れて 緩める こと は ない 。 11 月 に 相手 は 気分 を 緩めた 。	相手 は 1 月 に 気分 を 遅れて 緩めた 。	contradiction	43	月
8812	相手 は 決して 片方 を 遅れて 緩める こと は ない 。 5 月 に 相手 は 片方 を 緩めた 。	相手 は 4 月 に 片方 を 遅れて 緩めた 。	contradiction	43	月
8813	議員 は 決して 融合 を 遅れて 唱える こと は ない 。 10 月 に 議員 は 融合 を 唱えた 。	議員 は 2 月 に 融合 を 遅れて 唱えた 。	contradiction	43	月
8814	私 は 決して 我が身 を 遅れて 投ずる こと は ない 。 3 月 に 私 は 我が身 を 投ずる た 。	私 は 7 月 に 我が身 を 遅れて 投ずる た 。	contradiction	43	月
