num	premise	hypothesis	gold_label	template_num	time_format	time_span	category
8523	デイヴ は パット が 入団 する 前 に 致した 。 パット は ゾーイ が 傷付ける 前 に 入団 した 。	デイヴ は ゾーイ が 傷付けた 後 に 致した 。	contradiction	47	None	None	順序（推移律）
8524	ゾーイ は プロッド が 指示 する 前 に 就任 した 。 プロッド は マレット が 行く 前 に 指示 した 。	ゾーイ は マレット が 行った 後 に 就任 した 。	contradiction	47	None	None	順序（推移律）
8525	デイヴ は マロリー が 死去 する 前 に 取得 した 。 マロリー は ビクター が 取る 前 に 死去 した 。	デイヴ は ビクター が 取った 後 に 取得 した 。	contradiction	47	None	None	順序（推移律）
8526	オスカー は マチルダ が 発表 する 前 に 診た 。 マチルダ は ジャスティン が 載る 前 に 発表 した 。	オスカー は ジャスティン が 載った 後 に 診た 。	contradiction	47	None	None	順序（推移律）
8527	キャロル は アイザック が 会う 前 に 決まった 。 アイザック は フランク が 選んだ 後 に 会った 。	キャロル は フランク が 選ぶ 前 に 決まった 。	neutral	48	None	None	順序（推移律不可）
8528	イブ は ウォルター が 振る 前 に 案内 した 。 ウォルター は ゾーイ が 織った 後 に 振った 。	イブ は ゾーイ が 織る 前 に 案内 した 。	neutral	48	None	None	順序（推移律不可）
8529	マーヴィン は デイヴ が 開始 する 前 に 下した 。 デイヴ は イヴァン が 亡くなった 後 に 開始 した 。	マーヴィン は イヴァン が 亡くなる 前 に 下した 。	neutral	48	None	None	順序（推移律不可）
8530	イブ は スティーブ が 代行 する 前 に 呼んだ 。 スティーブ は ウォルター が 突けた 後 に 代行 した 。	イブ は ウォルター が 突ける 前 に 呼んだ 。	neutral	48	None	None	順序（推移律不可）
8531	パット は オスカー が 行う 前 に 亡くなった 。 オスカー は フランク が やってきた 後 に 行った 。	パット は フランク が やってくる 前 に 亡くなった 。	neutral	48	None	None	順序（推移律不可）
8532	アイザック は ゾーイ が 落とす 前 に 造った 。 ゾーイ は マレット が 診た 後 に 落とした 。	アイザック は マレット が 診る 前 に 造った 。	neutral	48	None	None	順序（推移律不可）
8533	トレント は マロリー が 訪れる 前 に 予定 した 。 マロリー は パット が 受けた 後 に 訪れた 。	トレント は パット が 受ける 前 に 予定 した 。	neutral	48	None	None	順序（推移律不可）
8534	ジャスティン は プロッド が 罹る 前 に 致した 。 プロッド は ビクター が 突けた 後 に 罹った 。	ジャスティン は ビクター が 突ける 前 に 致した 。	neutral	48	None	None	順序（推移律不可）
8535	ビクター は チャーリー が 深める 前 に 打った 。 チャーリー は マチルダ が 収めた 後 に 深めた 。	ビクター は マチルダ が 収める 前 に 打った 。	neutral	48	None	None	順序（推移律不可）
8536	プロッド は マーヴィン が 誘う 前 に 教えた 。 マーヴィン は トルーディー が 挙げた 後 に 誘った 。	プロッド は トルーディー が 挙げる 前 に 教えた 。	neutral	48	None	None	順序（推移律不可）
8537	マチルダ は パット が 受章 する 前 に 行った 。 パット は アリス が 祈った 後 に 受章 した 。	マチルダ は アリス が 祈る 前 に 行った 。	neutral	48	None	None	順序（推移律不可）
8538	イヴァン は イブ が 通う 前 に 訪れた 。 イブ は デイヴ が 指示 した 後 に 通った 。	イヴァン は デイヴ が 指示 する 前 に 訪れた 。	neutral	48	None	None	順序（推移律不可）
8539	イヴァン は チャーリー が 流す 前 に 変わった 。 チャーリー は ウォルター が 提出 した 後 に 流した 。	イヴァン は ウォルター が 提出 する 前 に 変わった 。	neutral	48	None	None	順序（推移律不可）
8540	ジャスティン は マロリー が 話す 前 に 待った 。 マロリー は マチルダ が 予定 した 後 に 話した 。	ジャスティン は マチルダ が 予定 する 前 に 待った 。	neutral	48	None	None	順序（推移律不可）
8541	マチルダ は マレット が スタート する 前 に 離した 。 マレット は イブ が やってきた 後 に スタート した 。	マチルダ は イブ が やってくる 前 に 離した 。	neutral	48	None	None	順序（推移律不可）
8542	マレット は チャーリー が 探す 前 に 楽しんだ 。 チャーリー は パット が 行った 後 に 探した 。	マレット は パット が 行った 後 に 楽しんだ 。	neutral	49	None	None	順序（推移律不可）
8543	ジャスティン は ビクター が 発生 する 前 に 発表 した 。 ビクター は プロッド が 留学 した 後 に 発生 した 。	ジャスティン は プロッド が 留学 した 後 に 発表 した 。	neutral	49	None	None	順序（推移律不可）
8544	トルーディー は デイヴ が 会見 する 前 に 提出 した 。 デイヴ は ビクター が 結婚 した 後 に 会見 した 。	トルーディー は ビクター が 結婚 した 後 に 提出 した 。	neutral	49	None	None	順序（推移律不可）
8545	ゾーイ は フランク が 開ける 前 に 答えた 。 フランク は マチルダ が 示した 後 に 開けた 。	ゾーイ は マチルダ が 示した 後 に 答えた 。	neutral	49	None	None	順序（推移律不可）
8546	イブ は ウォルター が 起こす 前 に 受けた 。 ウォルター は トレント が 受賞 した 後 に 起こした 。	イブ は トレント が 受賞 した 後 に 受けた 。	neutral	49	None	None	順序（推移律不可）
8547	スティーブ は ビクター が 御座います 前 に 移籍 した 。 ビクター は フランク が 失った 後 に 御座いました 。	スティーブ は フランク が 失った 後 に 移籍 した 。	neutral	49	None	None	順序（推移律不可）
8548	エレン は デイヴ が 揚げる 前 に 解散 した 。 デイヴ は マレット が 案内 した 後 に 揚げた 。	エレン は マレット が 案内 した 後 に 解散 した 。	neutral	49	None	None	順序（推移律不可）
8549	イブ は アイザック が 寝る 前 に 消した 。 アイザック は キャロル が 決めた 後 に 寝た 。	イブ は キャロル が 決めた 後 に 消した 。	neutral	49	None	None	順序（推移律不可）
8550	ペギー は イブ が 祈る 前 に 診た 。 イブ は ウォルター が 上げた 後 に 祈った 。	ペギー は ウォルター が 上げた 後 に 診た 。	neutral	49	None	None	順序（推移律不可）
8551	マロリー は フランク が 切れる 前 に 歌った 。 フランク は ジャスティン が きた 後 に 切れた 。	マロリー は ジャスティン が きた 後 に 歌った 。	neutral	49	None	None	順序（推移律不可）
8552	マーヴィン は エレン が スタート する 前 に 振った 。 エレン は トルーディー が 鋳た 後 に スタート した 。	マーヴィン は トルーディー が 鋳た 後 に 振った 。	neutral	49	None	None	順序（推移律不可）
8553	イブ は プロッド が 来る 前 に 外れた 。 プロッド は イヴァン が やってきた 後 に きた 。	イブ は イヴァン が やってきた 後 に 外れた 。	neutral	49	None	None	順序（推移律不可）
8554	フランク は アリス が 食べる 前 に やった 。 アリス は ペギー が 向けた 後 に 食べた 。	フランク は ペギー が 向けた 後 に やった 。	neutral	49	None	None	順序（推移律不可）
8555	チャーリー は マーヴィン が 出演 する 前 に 運んだ 。 マーヴィン は ウォルター が 奪った 後 に 出演 した 。	チャーリー は ウォルター が 奪った 後 に 運んだ 。	neutral	49	None	None	順序（推移律不可）
8556	ゾーイ は ペギー が 繰り広げる 前 に 繰れた 。 ペギー は イヴァン が 案内 した 後 に 繰り広げた 。	ゾーイ は イヴァン が 案内 した 後 に 繰れた 。	neutral	49	None	None	順序（推移律不可）
8557	スティーブ は ペギー が 来る 前 に 死去 した 。 スティーブ は ゾーイ が 繰れる 前 に 死去 した 。	ペギー は ゾーイ が 繰れる 前 に きた 。	neutral	50	None	None	順序（推移律不可）
8558	ゾーイ は ウォルター が 贈呈 する 前 に 勝った 。 ゾーイ は ペギー が 引く 前 に 勝った 。	ウォルター は ペギー が 引く 前 に 贈呈 した 。	neutral	50	None	None	順序（推移律不可）
8559	チャーリー は ペギー が 報告 する 前 に 握った 。 チャーリー は トルーディー が 案内 する 前 に 握った 。	ペギー は トルーディー が 案内 する 前 に 報告 した 。	neutral	50	None	None	順序（推移律不可）
8560	スティーブ は ゾーイ が 受ける 前 に 近付いた 。 スティーブ は フランク が 来る 前 に 近付いた 。	ゾーイ は フランク が 来る 前 に 受けた 。	neutral	50	None	None	順序（推移律不可）
8561	プロッド は アリス が 引き取る 前 に 伝えた 。 プロッド は ウォルター が 行う 前 に 伝えた 。	アリス は ウォルター が 行う 前 に 引き取った 。	neutral	50	None	None	順序（推移律不可）
8562	オスカー は アイザック が 到着 する 前 に 移籍 した 。 オスカー は アリス が 駆ける 前 に 移籍 した 。	アイザック は アリス が 駆ける 前 に 到着 した 。	neutral	50	None	None	順序（推移律不可）
8563	ウォルター は ペギー が 参る 前 に 出た 。 ウォルター は チャーリー が 結婚 する 前 に 出た 。	ペギー は チャーリー が 結婚 する 前 に 参った 。	neutral	50	None	None	順序（推移律不可）
8564	オスカー は トレント が 貰う 前 に 帰った 。 オスカー は ジャスティン が 待つ 前 に 帰った 。	トレント は ジャスティン が 待つ 前 に 貰った 。	neutral	50	None	None	順序（推移律不可）
8565	イヴァン は オスカー が 伺う 前 に 贈呈 した 。 イヴァン は スティーブ が 切る 前 に 贈呈 した 。	オスカー は スティーブ が 切る 前 に 伺った 。	neutral	50	None	None	順序（推移律不可）
8566	チャーリー は トルーディー が 答える 前 に 決定 した 。 チャーリー は オスカー が 傾ける 前 に 決定 した 。	トルーディー は オスカー が 傾ける 前 に 答えた 。	neutral	50	None	None	順序（推移律不可）
8567	アリス は イヴァン が 辞任 する 前 に 表明 した 。 アリス は フランク が 代行 する 前 に 表明 した 。	イヴァン は フランク が 代行 する 前 に 辞任 した 。	neutral	50	None	None	順序（推移律不可）
8568	ペギー は イブ が 語る 前 に 発表 した 。 ペギー は ウォルター が 表明 する 前 に 発表 した 。	イブ は ウォルター が 表明 する 前 に 語った 。	neutral	50	None	None	順序（推移律不可）
8569	オスカー は トルーディー が 結婚 する 前 に 落とした 。 オスカー は ボブ が 送る 前 に 落とした 。	トルーディー は ボブ が 送る 前 に 結婚 した 。	neutral	50	None	None	順序（推移律不可）
8570	キャロル は ウォルター が 走る 前 に 楽しんだ 。 キャロル は アイザック が 目指す 前 に 楽しんだ 。	ウォルター は アイザック が 目指す 前 に 走った 。	neutral	50	None	None	順序（推移律不可）
8571	オスカー は パット が 受ける 前 に 訪れた 。 オスカー は キャロル が 示す 前 に 訪れた 。	パット は キャロル が 示す 前 に 受けた 。	neutral	50	None	None	順序（推移律不可）
8572	ビクター は マレット が 戻る 前 に 代行 した 。 ビクター は デイヴ が 定める 前 に 代行 した 。	マレット は デイヴ が 定めた 後 に 戻った 。	neutral	51	None	None	順序（推移律不可）
8573	プロッド は マーヴィン が 繰れる 前 に 承った 。 プロッド は ウォルター が 始める 前 に 承った 。	マーヴィン は ウォルター が 始めた 後 に 繰れた 。	neutral	51	None	None	順序（推移律不可）
8574	フランク は トルーディー が 開ける 前 に 引き継いだ 。 フランク は トレント が 加わる 前 に 引き継いだ 。	トルーディー は トレント が 加わった 後 に 開けた 。	neutral	51	None	None	順序（推移律不可）
8575	イヴァン は マーヴィン が 選ぶ 前 に 当たった 。 イヴァン は ビクター が 行う 前 に 当たった 。	マーヴィン は ビクター が 行った 後 に 選んだ 。	neutral	51	None	None	順序（推移律不可）
8576	トレント は イヴァン が 受ける 前 に 入院 した 。 トレント は ペギー が 楽しむ 前 に 入院 した 。	イヴァン は ペギー が 楽しんだ 後 に 受けた 。	neutral	51	None	None	順序（推移律不可）
8577	ボブ は キャロル が 飲む 前 に 負った 。 ボブ は フランク が 署名 する 前 に 負った 。	キャロル は フランク が 署名 した 後 に 飲んだ 。	neutral	51	None	None	順序（推移律不可）
8578	マレット は ゾーイ が 乗る 前 に 切った 。 マレット は イブ が 着る 前 に 切った 。	ゾーイ は イブ が 着た 後 に 乗った 。	neutral	51	None	None	順序（推移律不可）
8579	ゾーイ は ビクター が 取得 する 前 に 生ずる た 。 ゾーイ は オスカー が 見える 前 に 生ずる た 。	ビクター は オスカー が 見えた 後 に 取得 した 。	neutral	51	None	None	順序（推移律不可）
8580	マーヴィン は マチルダ が 会う 前 に した 。 マーヴィン は フランク が 進学 する 前 に した 。	マチルダ は フランク が 進学 した 後 に 会った 。	neutral	51	None	None	順序（推移律不可）
8581	イヴァン は エレン が 行う 前 に 落とした 。 イヴァン は デイヴ が 承る 前 に 落とした 。	エレン は デイヴ が 承った 後 に 行った 。	neutral	51	None	None	順序（推移律不可）
8582	ペギー は ボブ が 作成 する 前 に 駆けた 。 ペギー は アリス が 受章 する 前 に 駆けた 。	ボブ は アリス が 受章 した 後 に 作成 した 。	neutral	51	None	None	順序（推移律不可）
8583	ウォルター は アリス が 覚ます 前 に 変えた 。 ウォルター は パット が 案内 する 前 に 変えた 。	アリス は パット が 案内 した 後 に 覚ました 。	neutral	51	None	None	順序（推移律不可）
8584	デイヴ は アリス が 致す 前 に 行った 。 デイヴ は トルーディー が 纏める 前 に 行った 。	アリス は トルーディー が 纏めた 後 に 致した 。	neutral	51	None	None	順序（推移律不可）
8585	キャロル は チャーリー が 休む 前 に 支払った 。 キャロル は ゾーイ が やってくる 前 に 支払った 。	チャーリー は ゾーイ が やってきた 後 に 休んだ 。	neutral	51	None	None	順序（推移律不可）
8586	デイヴ は オスカー が 触る 前 に 引っ越した 。 デイヴ は トルーディー が 提供 する 前 に 引っ越した 。	オスカー は トルーディー が 提供 した 後 に 触った 。	neutral	51	None	None	順序（推移律不可）
8587	ウォルター は イブ が 駆ける 前 に 落ちた 。 ウォルター は プロッド が 生ずる た 後 に 落ちた 。	イブ は プロッド が 生ずる 前 に 駆けた 。	contradiction	52	None	None	順序（推移律+前後)
8588	マチルダ は マレット が 勤める 前 に 発症 した 。 マチルダ は マロリー が 起こった 後 に 発症 した 。	マレット は マロリー が 起こる 前 に 勤めた 。	contradiction	52	None	None	順序（推移律+前後)
8589	ジャスティン は アイザック が 向ける 前 に 亡くなった 。 ジャスティン は マレット が 贈った 後 に 亡くなった 。	アイザック は マレット が 贈る 前 に 向けた 。	contradiction	52	None	None	順序（推移律+前後)
8590	スティーブ は オスカー が 教える 前 に 移籍 した 。 スティーブ は マチルダ が オープン した 後 に 移籍 した 。	オスカー は マチルダ が オープン する 前 に 教えた 。	contradiction	52	None	None	順序（推移律+前後)
8591	キャロル は イブ が 贈呈 する 前 に 決定 した 。 キャロル は トレント が 下した 後 に 決定 した 。	イブ は トレント が 下す 前 に 贈呈 した 。	contradiction	52	None	None	順序（推移律+前後)
8592	トレント は ジャスティン が 居る 前 に 持った 。 トレント は チャーリー が 欠いた 後 に 持った 。	ジャスティン は チャーリー が 欠く 前 に 居った 。	contradiction	52	None	None	順序（推移律+前後)
8593	マロリー は ゾーイ が 開ける 前 に やった 。 マロリー は マーヴィン が 伺った 後 に やった 。	ゾーイ は マーヴィン が 伺う 前 に 開けた 。	contradiction	52	None	None	順序（推移律+前後)
8594	ジャスティン は オスカー が 行う 前 に 触った 。 ジャスティン は ボブ が 争った 後 に 触った 。	オスカー は ボブ が 争う 前 に 行った 。	contradiction	52	None	None	順序（推移律+前後)
8595	アリス は キャロル が やってくる 前 に 致した 。 アリス は ボブ が 歩いた 後 に 致した 。	キャロル は ボブ が 歩く 前 に やってきた 。	contradiction	52	None	None	順序（推移律+前後)
8596	ビクター は プロッド が 帰る 前 に 造った 。 ビクター は ボブ が 行った 後 に 造った 。	プロッド は ボブ が 行く 前 に 帰った 。	contradiction	52	None	None	順序（推移律+前後)
8597	マチルダ は マーヴィン が やってくる 前 に 守った 。 マチルダ は ジャスティン が 付き合った 後 に 守った 。	マーヴィン は ジャスティン が 付き合う 前 に やってきた 。	contradiction	52	None	None	順序（推移律+前後)
8598	デイヴ は アイザック が 受ける 前 に 向けた 。 デイヴ は プロッド が 示した 後 に 向けた 。	アイザック は プロッド が 示す 前 に 受けた 。	contradiction	52	None	None	順序（推移律+前後)
8599	イヴァン は パット が 被る 前 に 起こした 。 イヴァン は マーヴィン が 変わった 後 に 起こした 。	パット は マーヴィン が 変わる 前 に 被った 。	contradiction	52	None	None	順序（推移律+前後)
8600	ペギー は デイヴ が 得る 前 に 失った 。 ペギー は イヴァン が 贈った 後 に 失った 。	デイヴ は イヴァン が 贈る 前 に 得た 。	contradiction	52	None	None	順序（推移律+前後)
8601	ビクター は ペギー が 進める 前 に 外れた 。 ビクター は マロリー が 祈った 後 に 外れた 。	ペギー は マロリー が 祈る 前 に 進めた 。	contradiction	52	None	None	順序（推移律+前後)
8602	ゾーイ は アリス が 説明 する 前 に 握った 。 ゾーイ は ビクター が 会った 後 に 握った 。	アリス は ビクター が 会った 後 に 説明 した 。	entailment	53	None	None	順序（推移律+前後)
8603	ウォルター は トレント が 進める 前 に 行った 。 ウォルター は ジャスティン が 語った 後 に 行った 。	トレント は ジャスティン が 語った 後 に 進めた 。	entailment	53	None	None	順序（推移律+前後)
8604	トレント は プロッド が 出席 する 前 に 伺った 。 トレント は イヴァン が 移籍 した 後 に 伺った 。	プロッド は イヴァン が 移籍 した 後 に 出席 した 。	entailment	53	None	None	順序（推移律+前後)
8605	フランク は ジャスティン が 使う 前 に 書いた 。 フランク は ウォルター が 支払った 後 に 書いた 。	ジャスティン は ウォルター が 支払った 後 に 使った 。	entailment	53	None	None	順序（推移律+前後)
8606	マレット は ビクター が 承る 前 に 行った 。 マレット は パット が 作成 した 後 に 行った 。	ビクター は パット が 作成 した 後 に 承った 。	entailment	53	None	None	順序（推移律+前後)
8607	アイザック は トルーディー が 帰る 前 に 挽いた 。 アイザック は マーヴィン が 変わった 後 に 挽いた 。	トルーディー は マーヴィン が 変わった 後 に 帰った 。	entailment	53	None	None	順序（推移律+前後)
8608	オスカー は トルーディー が 鳴る 前 に 答えた 。 オスカー は ジャスティン が 愛した 後 に 答えた 。	トルーディー は ジャスティン が 愛した 後 に 鳴った 。	entailment	53	None	None	順序（推移律+前後)
8609	パット は フランク が 伝える 前 に 参戦 した 。 パット は マロリー が 発表 した 後 に 参戦 した 。	フランク は マロリー が 発表 した 後 に 伝えた 。	entailment	53	None	None	順序（推移律+前後)
8610	ビクター は イブ が 揚げる 前 に 支払った 。 ビクター は アイザック が 始めた 後 に 支払った 。	イブ は アイザック が 始めた 後 に 揚げた 。	entailment	53	None	None	順序（推移律+前後)
8611	マーヴィン は ジャスティン が 行う 前 に 救った 。 マーヴィン は パット が 決めた 後 に 救った 。	ジャスティン は パット が 決めた 後 に 行った 。	entailment	53	None	None	順序（推移律+前後)
8612	アリス は マレット が 受ける 前 に 振った 。 アリス は エレン が 紹介 した 後 に 振った 。	マレット は エレン が 紹介 した 後 に 受けた 。	entailment	53	None	None	順序（推移律+前後)
8613	トルーディー は マチルダ が 承る 前 に やった 。 トルーディー は イヴァン が 死去 した 後 に やった 。	マチルダ は イヴァン が 死去 した 後 に 承った 。	entailment	53	None	None	順序（推移律+前後)
8614	アイザック は ビクター が 離す 前 に 指示 した 。 アイザック は イヴァン が 訪れた 後 に 指示 した 。	ビクター は イヴァン が 訪れた 後 に 離した 。	entailment	53	None	None	順序（推移律+前後)
8615	スティーブ は マレット が 挙げる 前 に 誘った 。 スティーブ は トレント が 見た 後 に 誘った 。	マレット は トレント が 見た 後 に 挙げた 。	entailment	53	None	None	順序（推移律+前後)
8616	アイザック は マレット が 隠せる 前 に 伝えた 。 アイザック は イヴァン が 旅立った 後 に 伝えた 。	マレット は イヴァン が 旅立った 後 に 隠せた 。	entailment	53	None	None	順序（推移律+前後)
8617	デイヴ は トレント が 見せた 後 に 仰せ付かった 。 トレント は アリス が 教えた 後 に 見せた 。	デイヴ は アリス が 教える 前 に 仰せ付かった 。	contradiction	54	None	None	順序（推移律）
8618	スティーブ は プロッド が 行った 後 に 作った 。 プロッド は マーヴィン が 造った 後 に 行った 。	スティーブ は マーヴィン が 造る 前 に 作った 。	contradiction	54	None	None	順序（推移律）
8619	ボブ は エレン が 合わせた 後 に 切った 。 エレン は デイヴ が 出掛けた 後 に 合わせた 。	ボブ は デイヴ が 出掛ける 前 に 切った 。	contradiction	54	None	None	順序（推移律）
8620	マーヴィン は デイヴ が 相次いだ 後 に 勝った 。 デイヴ は フランク が 案内 した 後 に 相次いだ 。	マーヴィン は フランク が 案内 する 前 に 勝った 。	contradiction	54	None	None	順序（推移律）
8621	トルーディー は マチルダ が 抜いた 後 に 受けた 。 マチルダ は ゾーイ が 傾けた 後 に 抜いた 。	トルーディー は ゾーイ が 傾ける 前 に 受けた 。	contradiction	54	None	None	順序（推移律）
8622	マチルダ は ボブ が 帰った 後 に 駆けた 。 ボブ は オスカー が 合流 した 後 に 帰った 。	マチルダ は オスカー が 合流 する 前 に 駆けた 。	contradiction	54	None	None	順序（推移律）
8623	トルーディー は マレット が 案内 した 後 に 出した 。 マレット は キャロル が 持った 後 に 案内 した 。	トルーディー は キャロル が 持つ 前 に 出した 。	contradiction	54	None	None	順序（推移律）
8624	アイザック は パット が 相次いだ 後 に 挑んだ 。 パット は ペギー が 入院 した 後 に 相次いだ 。	アイザック は ペギー が 入院 する 前 に 挑んだ 。	contradiction	54	None	None	順序（推移律）
8625	オスカー は イヴァン が 体験 した 後 に 担当 した 。 イヴァン は ジャスティン が 受章 した 後 に 体験 した 。	オスカー は ジャスティン が 受章 する 前 に 担当 した 。	contradiction	54	None	None	順序（推移律）
8626	トレント は イブ が 鳴った 後 に 変わった 。 イブ は アリス が 楽しんだ 後 に 鳴った 。	トレント は アリス が 楽しむ 前 に 変わった 。	contradiction	54	None	None	順序（推移律）
8627	マロリー は デイヴ が 泊まった 後 に 受章 した 。 デイヴ は キャロル が 落とした 後 に 泊まった 。	マロリー は キャロル が 落とす 前 に 受章 した 。	contradiction	54	None	None	順序（推移律）
8628	ボブ は ジャスティン が やってきた 後 に 祈った 。 ジャスティン は イヴァン が 鳴った 後 に やってきた 。	ボブ は イヴァン が 鳴る 前 に 祈った 。	contradiction	54	None	None	順序（推移律）
8629	ボブ は キャロル が 発表 した 後 に やってきた 。 キャロル は スティーブ が 繰れた 後 に 発表 した 。	ボブ は スティーブ が 繰れる 前 に やってきた 。	contradiction	54	None	None	順序（推移律）
8630	パット は アイザック が 御座いました 後 に 繰り広げた 。 アイザック は イブ が 伝えた 後 に 御座いました 。	パット は イブ が 伝える 前 に 繰り広げた 。	contradiction	54	None	None	順序（推移律）
8631	スティーブ は チャーリー が 握った 後 に 行った 。 チャーリー は ゾーイ が 現した 後 に 握った 。	スティーブ は ゾーイ が 現す 前 に 行った 。	contradiction	54	None	None	順序（推移律）
8632	アイザック は イブ が きた 後 に 決定 した 。 イブ は ボブ が 率いる 前 に きた 。	アイザック は ボブ が 率いた 後 に 決定 した 。	neutral	55	None	None	順序（推移律不可）
8633	トルーディー は アイザック が 待った 後 に 抱き締めた 。 アイザック は マーヴィン が 変わる 前 に 待った 。	トルーディー は マーヴィン が 変わった 後 に 抱き締めた 。	neutral	55	None	None	順序（推移律不可）
8634	トルーディー は ペギー が 出演 した 後 に 予定 した 。 ペギー は チャーリー が 通う 前 に 出演 した 。	トルーディー は チャーリー が 通った 後 に 予定 した 。	neutral	55	None	None	順序（推移律不可）
8635	マロリー は スティーブ が 世話 した 後 に 突いた 。 スティーブ は イヴァン が 行く 前 に 世話 した 。	マロリー は イヴァン が 行った 後 に 突いた 。	neutral	55	None	None	順序（推移律不可）
8636	アイザック は ビクター が 送った 後 に 生ずる た 。 ビクター は ゾーイ が 選ぶ 前 に 送った 。	アイザック は ゾーイ が 選んだ 後 に 生ずる た 。	neutral	55	None	None	順序（推移律不可）
8637	イブ は エレン が 成功 した 後 に 訪問 した 。 エレン は フランク が 受ける 前 に 成功 した 。	イブ は フランク が 受けた 後 に 訪問 した 。	neutral	55	None	None	順序（推移律不可）
8638	ペギー は トレント が 放った 後 に 致した 。 トレント は アリス が 傾ける 前 に 放った 。	ペギー は アリス が 傾けた 後 に 致した 。	neutral	55	None	None	順序（推移律不可）
8639	フランク は ペギー が 作った 後 に やってきた 。 ペギー は ボブ が 登場 する 前 に 作った 。	フランク は ボブ が 登場 した 後 に やってきた 。	neutral	55	None	None	順序（推移律不可）
8640	マーヴィン は イブ が 移籍 した 後 に 死去 した 。 イブ は ビクター が 体験 する 前 に 移籍 した 。	マーヴィン は ビクター が 体験 した 後 に 死去 した 。	neutral	55	None	None	順序（推移律不可）
8641	マーヴィン は オスカー が 被った 後 に 伝えた 。 オスカー は ビクター が 練り歩く 前 に 被った 。	マーヴィン は ビクター が 練り歩いた 後 に 伝えた 。	neutral	55	None	None	順序（推移律不可）
8642	キャロル は ウォルター が 亡くなった 後 に 結婚 した 。 ウォルター は ジャスティン が 深める 前 に 亡くなった 。	キャロル は ジャスティン が 深めた 後 に 結婚 した 。	neutral	55	None	None	順序（推移律不可）
8643	フランク は ビクター が 出演 した 後 に 盗った 。 ビクター は アリス が 鳴る 前 に 出演 した 。	フランク は アリス が 鳴った 後 に 盗った 。	neutral	55	None	None	順序（推移律不可）
8644	プロッド は パット が 答えた 後 に 継いだ 。 パット は アリス が 承る 前 に 答えた 。	プロッド は アリス が 承った 後 に 継いだ 。	neutral	55	None	None	順序（推移律不可）
8645	プロッド は トルーディー が 参加 した 後 に 留学 した 。 トルーディー は エレン が 聞く 前 に 参加 した 。	プロッド は エレン が 聞いた 後 に 留学 した 。	neutral	55	None	None	順序（推移律不可）
8646	マーヴィン は パット が 上げた 後 に 答えた 。 パット は キャロル が 登録 する 前 に 上げた 。	マーヴィン は キャロル が 登録 した 後 に 答えた 。	neutral	55	None	None	順序（推移律不可）
8647	ビクター は ジャスティン が 頂いた 後 に 進めた 。 ジャスティン は デイヴ が 選ぶ 前 に 頂いた 。	ビクター は デイヴ が 選ぶ 前 に 進めた 。	neutral	56	None	None	順序（推移律不可）
8648	トルーディー は フランク が 決定 した 後 に した 。 フランク は チャーリー が 入れる 前 に 決定 した 。	トルーディー は チャーリー が 入れる 前 に した 。	neutral	56	None	None	順序（推移律不可）
8649	ビクター は マロリー が 伝えた 後 に 伺った 。 マロリー は アリス が 帰る 前 に 伝えた 。	ビクター は アリス が 帰る 前 に 伺った 。	neutral	56	None	None	順序（推移律不可）
8650	デイヴ は マロリー が 致した 後 に 入園 した 。 マロリー は スティーブ が 提出 する 前 に 致した 。	デイヴ は スティーブ が 提出 する 前 に 入園 した 。	neutral	56	None	None	順序（推移律不可）
8651	チャーリー は プロッド が 並んだ 後 に 申し上げた 。 プロッド は エレン が 表明 する 前 に 並んだ 。	チャーリー は エレン が 表明 する 前 に 申し上げた 。	neutral	56	None	None	順序（推移律不可）
8652	トレント は チャーリー が 送った 後 に 受けた 。 チャーリー は アリス が 致す 前 に 送った 。	トレント は アリス が 致す 前 に 受けた 。	neutral	56	None	None	順序（推移律不可）
8653	トレント は ペギー が 勝った 後 に 合わせた 。 ペギー は ウォルター が 伺う 前 に 勝った 。	トレント は ウォルター が 伺う 前 に 合わせた 。	neutral	56	None	None	順序（推移律不可）
8654	スティーブ は ビクター が 訪れた 後 に やってきた 。 ビクター は イヴァン が 行く 前 に 訪れた 。	スティーブ は イヴァン が 行く 前 に やってきた 。	neutral	56	None	None	順序（推移律不可）
8655	チャーリー は トレント が 見た 後 に 会った 。 トレント は ペギー が 会う 前 に 見た 。	チャーリー は ペギー が 会う 前 に 会った 。	neutral	56	None	None	順序（推移律不可）
8656	イブ は アリス が きた 後 に 移籍 した 。 アリス は アイザック が 持つ 前 に きた 。	イブ は アイザック が 持つ 前 に 移籍 した 。	neutral	56	None	None	順序（推移律不可）
8657	ボブ は ビクター が 述べた 後 に 握った 。 ビクター は プロッド が 行う 前 に 述べた 。	ボブ は プロッド が 行う 前 に 握った 。	neutral	56	None	None	順序（推移律不可）
8658	トルーディー は ビクター が 練り歩いた 後 に 開いた 。 ビクター は マロリー が 対応 する 前 に 練り歩いた 。	トルーディー は マロリー が 対応 する 前 に 開いた 。	neutral	56	None	None	順序（推移律不可）
8659	ボブ は ウォルター が 伺った 後 に 払った 。 ウォルター は イブ が 会う 前 に 伺った 。	ボブ は イブ が 会う 前 に 払った 。	neutral	56	None	None	順序（推移律不可）
8660	プロッド は マチルダ が 受けた 後 に 案内 した 。 マチルダ は アイザック が 変える 前 に 受けた 。	プロッド は アイザック が 変える 前 に 案内 した 。	neutral	56	None	None	順序（推移律不可）
