num	premise	hypothesis	gold_label	template_num	time_format	time_span
7425	エレンは2ヶ月間分科会を行った。	エレンは2ヶ月間分科会を行った。	neutral	37	月間	short
7426	プロッドは2日間コトを語った。	プロッドは7日間コトを語った。	neutral	37	日間	random
7427	ジャスティンは6日間名前を呼んだ。	ジャスティンは7日間名前を呼んだ。	neutral	37	日間	random
7428	チャーリーは4日間要望書を受け取った。	チャーリーは9日間要望書を受け取った。	neutral	37	日間	random
7429	スティーブは1日間オフ会をやった。	スティーブは7日間オフ会をやった。	neutral	37	日間	random
7430	エレンは2日間うどんを切った。	エレンは3日間うどんを切った。	neutral	37	日間	random
7431	パットは5日間事業を引き継いだ。	パットは6日間事業を引き継いだ。	neutral	37	日間	random
7432	オスカーは4日間保育所を訪問した。	オスカーは6日間保育所を訪問した。	neutral	37	日間	random
7433	マチルダは7日間事例を作成した。	マチルダは3日間事例を作成した。	entailment	37	日間	random
7434	イブは9日間札を挙げた。	イブは8日間札を挙げた。	entailment	37	日間	random
7435	ジャスティンは4日間参加を表明した。	ジャスティンは2日間参加を表明した。	entailment	37	日間	random
7436	ボブは9日間給油を開始した。	ボブは1日間給油を開始した。	entailment	37	日間	random
7437	チャーリーは6日間休業を開始した。	チャーリーは2日間休業を開始した。	entailment	37	日間	random
7438	イヴァンは3日間利用法を教えた。	イヴァンは7日間利用法を教えた。	neutral	37	日間	random
7439	フランクは3日間バルブを開けた。	フランクは5日間バルブを開けた。	neutral	37	日間	random
7440	パットは4日間感謝を申し上げた。	パットは6日間感謝を申し上げた。	neutral	37	日間	random
7441	ビクターは9日間意見を受けた。	ビクターは7日間意見を受けた。	entailment	37	日間	random
7442	オスカーは3日間慰謝料を支払った。	オスカーは3日間慰謝料を支払った。	neutral	37	日間	random
7443	ビクターは5日間葬式を挙げた。	ビクターは4日間葬式を挙げた。	entailment	37	日間	random
7444	プロッドは7日間出陣式を行った。	プロッドは8日間出陣式を行った。	neutral	37	日間	random
7445	ウォルターは2日間檄を入れた。	ウォルターは1日間檄を入れた。	entailment	37	日間	random
7446	トレントは2日間ヨダレを流した。	トレントは9日間ヨダレを流した。	neutral	37	日間	random
7447	ウォルターは1日間関心を傾けた。	ウォルターは7日間関心を傾けた。	neutral	37	日間	random
7448	パットは4日間公位を継いだ。	パットは8日間公位を継いだ。	neutral	37	日間	random
7449	マーヴィンは8日間名を連ねた。	マーヴィンは8日間名を連ねた。	neutral	37	日間	random
7450	ゾーイは4日間改正案を出した。	ゾーイは3日間改正案を出した。	entailment	37	日間	random
7451	デイヴは1日間頭角を表した。	デイヴは2日間頭角を表した。	neutral	37	日間	short
7452	トレントは2日間出場権を狙った。	トレントは2日間出場権を狙った。	neutral	37	日間	short
7453	パットは2日間肉付けを行った。	パットは2日間肉付けを行った。	neutral	37	日間	short
7454	プロッドは2日間食料品を送った。	プロッドは2日間食料品を送った。	neutral	37	日間	short
7455	アイザックは1日間仲を深めた。	アイザックは2日間仲を深めた。	neutral	37	日間	short
7456	アリスは1日間動向を受けた。	アリスは1日間動向を受けた。	neutral	37	日間	short
7457	イヴァンは2日間取得を致した。	イヴァンは1日間取得を致した。	entailment	37	日間	short
7458	パットは1日間バックを務めた。	パットは2日間バックを務めた。	neutral	37	日間	short
7459	イヴァンは2日間存在を知った。	イヴァンは1日間存在を知った。	entailment	37	日間	short
7460	トルーディーは1日間アルバムを発表した。	トルーディーは1日間アルバムを発表した。	neutral	37	日間	short
7461	トルーディーは2日間音楽祭を開いた。	トルーディーは1日間音楽祭を開いた。	entailment	37	日間	short
7462	アイザックは2日間改革を行った。	アイザックは2日間改革を行った。	neutral	37	日間	short
7463	プロッドは1日間紛失届を出した。	プロッドは2日間紛失届を出した。	neutral	37	日間	short
7464	エレンは2日間ニュースレターを届けた。	エレンは2日間ニュースレターを届けた。	neutral	37	日間	short
7465	ペギーは1日間運びを待った。	ペギーは2日間運びを待った。	neutral	37	日間	short
7466	アイザックは1日間思い出を語った。	アイザックは1日間思い出を語った。	neutral	37	日間	short
7467	イブは2日間勧奨を受けた。	イブは1日間勧奨を受けた。	entailment	37	日間	short
7468	イブは2日間飲み物を選んだ。	イブは2日間飲み物を選んだ。	neutral	37	日間	short
7469	オスカーは2日間そいつを許した。	オスカーは2日間そいつを許した。	neutral	37	日間	short
7470	キャロルは2日間興味を示した。	キャロルは2日間興味を示した。	neutral	37	日間	short
7471	トルーディーは2日間通知書を作成した。	トルーディーは2日間通知書を作成した。	neutral	37	日間	short
7472	チャーリーは2日間知識を届けた。	チャーリーは1日間知識を届けた。	entailment	37	日間	short
7473	イブは2日間裁決を行った。	イブは2日間裁決を行った。	neutral	37	日間	short
7474	トルーディーは2日間蟹を食べた。	トルーディーは1日間蟹を食べた。	entailment	37	日間	short
7475	マーヴィンは2日間言葉を知った。	マーヴィンは1日間言葉を知った。	entailment	37	日間	short
7476	オスカーは1時間戦いを収めた。	オスカーは8時間戦いを収めた。	neutral	37	時間	random
7477	ジャスティンは5時間口唇を離した。	ジャスティンは9時間口唇を離した。	neutral	37	時間	random
7478	ジャスティンは5時間評決を受けた。	ジャスティンは1時間評決を受けた。	entailment	37	時間	random
7479	プロッドは1時間力を頂いた。	プロッドは3時間力を頂いた。	neutral	37	時間	random
7480	スティーブは7時間トークをした。	スティーブは4時間トークをした。	entailment	37	時間	random
7481	デイヴは8時間事務を代行した。	デイヴは4時間事務を代行した。	entailment	37	時間	random
7482	マチルダは4時間試合を迎えた。	マチルダは1時間試合を迎えた。	entailment	37	時間	random
7483	トルーディーは1時間トレーニングを開始した。	トルーディーは5時間トレーニングを開始した。	neutral	37	時間	random
7484	ゾーイは7時間言及を行った。	ゾーイは9時間言及を行った。	neutral	37	時間	random
7485	チャーリーは9時間パートを始めた。	チャーリーは6時間パートを始めた。	entailment	37	時間	random
7486	ボブは7時間披露宴を挙げた。	ボブは6時間披露宴を挙げた。	entailment	37	時間	random
7487	オスカーは5時間温泉街を練り歩いた。	オスカーは3時間温泉街を練り歩いた。	entailment	37	時間	random
7488	イブは6時間頭角を表した。	イブは3時間頭角を表した。	entailment	37	時間	random
7489	ウォルターは9時間大会長を務めた。	ウォルターは8時間大会長を務めた。	entailment	37	時間	random
7490	ウォルターは2時間震災を受けた。	ウォルターは9時間震災を受けた。	neutral	37	時間	random
7491	マレットは6時間悩みを伺った。	マレットは3時間悩みを伺った。	entailment	37	時間	random
7492	キャロルは6時間おでこを合わせた。	キャロルは3時間おでこを合わせた。	entailment	37	時間	random
7493	フランクは5時間障害を訴えた。	フランクは1時間障害を訴えた。	entailment	37	時間	random
7494	スティーブは9時間実績を説明した。	スティーブは7時間実績を説明した。	entailment	37	時間	random
7495	エレンは7時間汗を握った。	エレンは7時間汗を握った。	neutral	37	時間	random
7496	アリスは2時間事故を祈願した。	アリスは6時間事故を祈願した。	neutral	37	時間	random
7497	ウォルターは2時間会員費を払った。	ウォルターは6時間会員費を払った。	neutral	37	時間	random
7498	ジャスティンは6時間免許状を取得した。	ジャスティンは8時間免許状を取得した。	neutral	37	時間	random
7499	チャーリーは6時間銀行賞を受賞した。	チャーリーは9時間銀行賞を受賞した。	neutral	37	時間	random
7500	スティーブは2時間パワーを向けた。	スティーブは3時間パワーを向けた。	neutral	37	時間	random
7501	マチルダは2時間密約を結んだ。	マチルダは1時間密約を結んだ。	entailment	37	時間	short
7502	トルーディーは1時間減少を受けた。	トルーディーは2時間減少を受けた。	neutral	37	時間	short
7503	マレットは2時間官位を得た。	マレットは2時間官位を得た。	neutral	37	時間	short
7504	ボブは2時間報告を述べた。	ボブは1時間報告を述べた。	entailment	37	時間	short
7505	デイヴは2時間列を作った。	デイヴは1時間列を作った。	entailment	37	時間	short
7506	アイザックは2時間質問を承った。	アイザックは1時間質問を承った。	entailment	37	時間	short
7507	パットは2時間泣きを入れた。	パットは2時間泣きを入れた。	neutral	37	時間	short
7508	トルーディーは1時間根性を入れた。	トルーディーは2時間根性を入れた。	neutral	37	時間	short
7509	トルーディーは1時間世を変えた。	トルーディーは2時間世を変えた。	neutral	37	時間	short
7510	ビクターは1時間快勝を収めた。	ビクターは2時間快勝を収めた。	neutral	37	時間	short
7511	プロッドは2時間目付きを向けた。	プロッドは2時間目付きを向けた。	neutral	37	時間	short
7512	アリスは2時間腕を伸ばした。	アリスは2時間腕を伸ばした。	neutral	37	時間	short
7513	ビクターは2時間病人を救った。	ビクターは2時間病人を救った。	neutral	37	時間	short
7514	デイヴは2時間差額を支払った。	デイヴは1時間差額を支払った。	entailment	37	時間	short
7515	トルーディーは2時間見解を述べた。	トルーディーは2時間見解を述べた。	neutral	37	時間	short
7516	デイヴは1時間推進を致した。	デイヴは1時間推進を致した。	neutral	37	時間	short
7517	マロリーは2時間司会を為さるた。	マロリーは1時間司会を為さるた。	entailment	37	時間	short
7518	キャロルは1時間御用命を待った。	キャロルは2時間御用命を待った。	neutral	37	時間	short
7519	ペギーは2時間ヒントを発信した。	ペギーは1時間ヒントを発信した。	entailment	37	時間	short
7520	ゾーイは1時間ストローを吸った。	ゾーイは1時間ストローを吸った。	neutral	37	時間	short
7521	パットは1時間幼虫を貰った。	パットは1時間幼虫を貰った。	neutral	37	時間	short
7522	オスカーは1時間建物を歩いた。	オスカーは1時間建物を歩いた。	neutral	37	時間	short
7523	プロッドは2時間フィールドを訪れた。	プロッドは2時間フィールドを訪れた。	neutral	37	時間	short
7524	オスカーは1時間地域を練り歩いた。	オスカーは2時間地域を練り歩いた。	neutral	37	時間	short
7525	デイヴは1時間モールを訪れた。	デイヴは1時間モールを訪れた。	neutral	37	時間	short
7526	マーヴィンは5年間分析を報告した。	マーヴィンは分析を報告した。	entailment	38	年間	random
7527	ビクターは2年間ホールを埋めた。	ビクターはホールを埋めた。	entailment	38	年間	random
7528	フランクは1年間スピーチを行った。	フランクはスピーチを行った。	entailment	38	年間	random
7529	プロッドは6年間建築士を取得した。	プロッドは建築士を取得した。	entailment	38	年間	random
7530	マーヴィンは8年間感慨を受けた。	マーヴィンは感慨を受けた。	entailment	38	年間	random
7531	マロリーは2年間執着を示した。	マロリーは執着を示した。	entailment	38	年間	random
7532	ウォルターは1年間植物を貰った。	ウォルターは植物を貰った。	entailment	38	年間	random
7533	エレンは2年間相談を受けた。	エレンは相談を受けた。	entailment	38	年間	random
7534	パットは6年間研修を始めた。	パットは研修を始めた。	entailment	38	年間	random
7535	ボブは9年間腕を切った。	ボブは腕を切った。	entailment	38	年間	random
7536	デイヴは4年間豊漁を祈った。	デイヴは豊漁を祈った。	entailment	38	年間	random
7537	マロリーは6年間伝道を始めた。	マロリーは伝道を始めた。	entailment	38	年間	random
7538	アリスは6年間前足を伸ばした。	アリスは前足を伸ばした。	entailment	38	年間	random
7539	デイヴは9年間銃撃戦を繰り広げた。	デイヴは銃撃戦を繰り広げた。	entailment	38	年間	random
7540	マロリーは8年間来店を待った。	マロリーは来店を待った。	entailment	38	年間	random
7541	イブは1年間其分を払った。	イブは其分を払った。	entailment	38	年間	random
7542	マレットは2年間取材を行った。	マレットは取材を行った。	entailment	38	年間	random
7543	アリスは5年間本部を訪れた。	アリスは本部を訪れた。	entailment	38	年間	random
7544	アイザックは8年間施設を案内した。	アイザックは施設を案内した。	entailment	38	年間	random
7545	プロッドは1年間宮殿を訪れた。	プロッドは宮殿を訪れた。	entailment	38	年間	random
7546	チャーリーは5年間打ち合わせを始めた。	チャーリーは打ち合わせを始めた。	entailment	38	年間	random
7547	マロリーは9年間瑞宝中綬章を受章した。	マロリーは瑞宝中綬章を受章した。	entailment	38	年間	random
7548	チャーリーは4年間失点を喫した。	チャーリーは失点を喫した。	entailment	38	年間	random
7549	トレントは8年間家族を案内した。	トレントは家族を案内した。	entailment	38	年間	random
7550	ジャスティンは7年間不満を訴えた。	ジャスティンは不満を訴えた。	entailment	38	年間	random
7551	フランクは1年間振興賞を受賞した。	フランクは振興賞を受賞した。	entailment	38	年間	short
7552	ボブは2年間顎を出した。	ボブは顎を出した。	entailment	38	年間	short
7553	マレットは1年間順位を報告した。	マレットは順位を報告した。	entailment	38	年間	short
7554	ジャスティンは1年間戦闘を起こした。	ジャスティンは戦闘を起こした。	entailment	38	年間	short
7555	トルーディーは1年間通過を許した。	トルーディーは通過を許した。	entailment	38	年間	short
7556	ゾーイは2年間楽譜を送った。	ゾーイは楽譜を送った。	entailment	38	年間	short
7557	マーヴィンは2年間コンピューターを発表した。	マーヴィンはコンピューターを発表した。	entailment	38	年間	short
7558	ビクターは2年間店主を務めた。	ビクターは店主を務めた。	entailment	38	年間	short
7559	オスカーは1年間ゴールマウスを守った。	オスカーはゴールマウスを守った。	entailment	38	年間	short
7560	スティーブは1年間母親を呼んだ。	スティーブは母親を呼んだ。	entailment	38	年間	short
7561	フランクは2年間欠場を表明した。	フランクは欠場を表明した。	entailment	38	年間	short
7562	イブは1年間突っ込みを入れた。	イブは突っ込みを入れた。	entailment	38	年間	short
7563	ウォルターは2年間芝居を見せた。	ウォルターは芝居を見せた。	entailment	38	年間	short
7564	ペギーは2年間土産を下さるた。	ペギーは土産を下さるた。	entailment	38	年間	short
7565	ウォルターは1年間記録を樹立した。	ウォルターは記録を樹立した。	entailment	38	年間	short
7566	プロッドは1年間交友を深めた。	プロッドは交友を深めた。	entailment	38	年間	short
7567	トルーディーは2年間相談を受けた。	トルーディーは相談を受けた。	entailment	38	年間	short
7568	フランクは2年間ワクチンを贈った。	フランクはワクチンを贈った。	entailment	38	年間	short
7569	プロッドは2年間役目を負った。	プロッドは役目を負った。	entailment	38	年間	short
7570	イブは1年間感想を繰れた。	イブは感想を繰れた。	entailment	38	年間	short
7571	マレットは1年間御宅を伺った。	マレットは御宅を伺った。	entailment	38	年間	short
7572	トルーディーは1年間小首を傾げた。	トルーディーは小首を傾げた。	entailment	38	年間	short
7573	プロッドは1年間耳を挟んだ。	プロッドは耳を挟んだ。	entailment	38	年間	short
7574	ペギーは1年間自営業を継いだ。	ペギーは自営業を継いだ。	entailment	38	年間	short
7575	ボブは2年間勝敗を争った。	ボブは勝敗を争った。	entailment	38	年間	short
7576	ゾーイは5ヶ月間上を向けた。	ゾーイは上を向けた。	entailment	38	月間	random
7577	エレンは2ヶ月間扇風機を向けた。	エレンは扇風機を向けた。	entailment	38	月間	random
7578	マロリーは2ヶ月間灯台を訪れた。	マロリーは灯台を訪れた。	entailment	38	月間	random
7579	イヴァンは7ヶ月間御前を呼んだ。	イヴァンは御前を呼んだ。	entailment	38	月間	random
7580	イブは8ヶ月間便益を受けた。	イブは便益を受けた。	entailment	38	月間	random
7581	イブは9ヶ月間意向を説明した。	イブは意向を説明した。	entailment	38	月間	random
7582	デイヴは8ヶ月間ヨーロッパを訪問した。	デイヴはヨーロッパを訪問した。	entailment	38	月間	random
7583	チャーリーは8ヶ月間封を開いた。	チャーリーは封を開いた。	entailment	38	月間	random
7584	チャーリーは4ヶ月間父さんを誘った。	チャーリーは父さんを誘った。	entailment	38	月間	random
7585	イヴァンは5ヶ月間クチを挟んだ。	イヴァンはクチを挟んだ。	entailment	38	月間	random
7586	マーヴィンは5ヶ月間ビリーブを歌った。	マーヴィンはビリーブを歌った。	entailment	38	月間	random
7587	ジャスティンは9ヶ月間初七日を迎えた。	ジャスティンは初七日を迎えた。	entailment	38	月間	random
7588	デイヴは3ヶ月間お腹を触った。	デイヴはお腹を触った。	entailment	38	月間	random
7589	キャロルは6ヶ月間功績を収めた。	キャロルは功績を収めた。	entailment	38	月間	random
7590	フランクは2ヶ月間鼻血を流した。	フランクは鼻血を流した。	entailment	38	月間	random
7591	エレンは9ヶ月間毎回足を運んだ。	エレンは毎回足を運んだ。	entailment	38	月間	random
7592	パットは1ヶ月間医者を呼んだ。	パットは医者を呼んだ。	entailment	38	月間	random
7593	キャロルは8ヶ月間アピールを受けた。	キャロルはアピールを受けた。	entailment	38	月間	random
7594	ゾーイは3ヶ月間足並みを揃えた。	ゾーイは足並みを揃えた。	entailment	38	月間	random
7595	ビクターは4ヶ月間王座を守った。	ビクターは王座を守った。	entailment	38	月間	random
7596	パットは9ヶ月間ワークを始めた。	パットはワークを始めた。	entailment	38	月間	random
7597	パットは1ヶ月間噺をした。	パットは噺をした。	entailment	38	月間	random
7598	エレンは8ヶ月間粗品を贈呈した。	エレンは粗品を贈呈した。	entailment	38	月間	random
7599	マチルダは5ヶ月間販売を診た。	マチルダは販売を診た。	entailment	38	月間	random
7600	ボブは2ヶ月間報道を受けた。	ボブは報道を受けた。	entailment	38	月間	random
7601	アリスは2ヶ月間片腕を伸ばした。	アリスは片腕を伸ばした。	entailment	38	月間	short
7602	アイザックは1ヶ月間一歩足を踏み入れた。	アイザックは一歩足を踏み入れた。	entailment	38	月間	short
7603	プロッドは2ヶ月間血を払った。	プロッドは血を払った。	entailment	38	月間	short
7604	ゾーイは1ヶ月間女子大を卒業した。	ゾーイは女子大を卒業した。	entailment	38	月間	short
7605	ジャスティンは2ヶ月間議長賞を受賞した。	ジャスティンは議長賞を受賞した。	entailment	38	月間	short
7606	フランクは2ヶ月間検証を致した。	フランクは検証を致した。	entailment	38	月間	short
7607	ウォルターは1ヶ月間期待感を伝えた。	ウォルターは期待感を伝えた。	entailment	38	月間	short
7608	イブは2ヶ月間論評を発表した。	イブは論評を発表した。	entailment	38	月間	short
7609	アイザックは2ヶ月間安全を祈願した。	アイザックは安全を祈願した。	entailment	38	月間	short
7610	フランクは2ヶ月間毒を駆けた。	フランクは毒を駆けた。	entailment	38	月間	short
7611	エレンは1ヶ月間作用を受けた。	エレンは作用を受けた。	entailment	38	月間	short
7612	エレンは2ヶ月間給付を決定した。	エレンは給付を決定した。	entailment	38	月間	short
7613	ゾーイは2ヶ月間届けを致した。	ゾーイは届けを致した。	entailment	38	月間	short
7614	アリスは1ヶ月間褒章を受章した。	アリスは褒章を受章した。	entailment	38	月間	short
7615	ペギーは2ヶ月間起訴を受けた。	ペギーは起訴を受けた。	entailment	38	月間	short
7616	フランクは2ヶ月間身体を診た。	フランクは身体を診た。	entailment	38	月間	short
7617	アリスは2ヶ月間処刑を受けた。	アリスは処刑を受けた。	entailment	38	月間	short
7618	スティーブは2ヶ月間理由書を提出した。	スティーブは理由書を提出した。	entailment	38	月間	short
7619	デイヴは2ヶ月間缶詰めを繰れた。	デイヴは缶詰めを繰れた。	entailment	38	月間	short
7620	ボブは1ヶ月間コートを駆けた。	ボブはコートを駆けた。	entailment	38	月間	short
7621	マチルダは2ヶ月間関与を致した。	マチルダは関与を致した。	entailment	38	月間	short
7622	ゾーイは2ヶ月間韓国を訪れた。	ゾーイは韓国を訪れた。	entailment	38	月間	short
7623	アリスは2ヶ月間口元を上げた。	アリスは口元を上げた。	entailment	38	月間	short
7624	プロッドは2ヶ月間御前を愛した。	プロッドは御前を愛した。	entailment	38	月間	short
7625	ゾーイは2ヶ月間参謀長を務めた。	ゾーイは参謀長を務めた。	entailment	38	月間	short
7626	プロッドは1日間事柄を知った。	プロッドは事柄を知った。	entailment	38	日間	random
7627	ジャスティンは5日間後編を読んだ。	ジャスティンは後編を読んだ。	entailment	38	日間	random
7628	マチルダは3日間改定案を発表した。	マチルダは改定案を発表した。	entailment	38	日間	random
7629	マーヴィンは2日間ホールを埋めた。	マーヴィンはホールを埋めた。	entailment	38	日間	random
7630	ウォルターは5日間ケツを振った。	ウォルターはケツを振った。	entailment	38	日間	random
7631	アイザックは3日間予防を致した。	アイザックは予防を致した。	entailment	38	日間	random
7632	オスカーは8日間利子を払った。	オスカーは利子を払った。	entailment	38	日間	random
7633	デイヴは9日間アレルギーを発症した。	デイヴはアレルギーを発症した。	entailment	38	日間	random
7634	イブは2日間見栄方を変えた。	イブは見栄方を変えた。	entailment	38	日間	random
7635	ボブは3日間御握りを食べた。	ボブは御握りを食べた。	entailment	38	日間	random
7636	ジャスティンは1日間知識を発信した。	ジャスティンは知識を発信した。	entailment	38	日間	random
7637	エレンは2日間ダメージを受けた。	エレンはダメージを受けた。	entailment	38	日間	random
7638	オスカーは6日間注目を向けた。	オスカーは注目を向けた。	entailment	38	日間	random
7639	オスカーは7日間田植えを体験した。	オスカーは田植えを体験した。	entailment	38	日間	random
7640	ビクターは4日間工事費を支払った。	ビクターは工事費を支払った。	entailment	38	日間	random
7641	キャロルは5日間ソレを知った。	キャロルはソレを知った。	entailment	38	日間	random
7642	エレンは5日間鼾を欠いた。	エレンは鼾を欠いた。	entailment	38	日間	random
7643	アリスは6日間リアクションを起こした。	アリスはリアクションを起こした。	entailment	38	日間	random
7644	プロッドは7日間訴訟を起こした。	プロッドは訴訟を起こした。	entailment	38	日間	random
7645	アイザックは3日間パートを始めた。	アイザックはパートを始めた。	entailment	38	日間	random
7646	イブは5日間育児を始めた。	イブは育児を始めた。	entailment	38	日間	random
7647	ウォルターは2日間辞令を受け取った。	ウォルターは辞令を受け取った。	entailment	38	日間	random
7648	パットは2日間作業を致した。	パットは作業を致した。	entailment	38	日間	random
7649	プロッドは4日間決断を下した。	プロッドは決断を下した。	entailment	38	日間	random
7650	オスカーは1日間答えをした。	オスカーは答えをした。	entailment	38	日間	random
7651	チャーリーは1日間言葉を突いた。	チャーリーは言葉を突いた。	entailment	38	日間	short
7652	プロッドは2日間息を引き取った。	プロッドは息を引き取った。	entailment	38	日間	short
7653	ジャスティンは1日間答案を出した。	ジャスティンは答案を出した。	entailment	38	日間	short
7654	アイザックは1日間本性を表した。	アイザックは本性を表した。	entailment	38	日間	short
7655	トルーディーは1日間あぐらを欠いた。	トルーディーはあぐらを欠いた。	entailment	38	日間	short
7656	チャーリーは1日間養護を行った。	チャーリーは養護を行った。	entailment	38	日間	short
7657	アリスは1日間装置を担当した。	アリスは装置を担当した。	entailment	38	日間	short
7658	ビクターは2日間息を引き取った。	ビクターは息を引き取った。	entailment	38	日間	short
7659	チャーリーは2日間本性を表した。	チャーリーは本性を表した。	entailment	38	日間	short
7660	マチルダは2日間綬褒章を受章した。	マチルダは綬褒章を受章した。	entailment	38	日間	short
7661	プロッドは2日間釣行記を書いた。	プロッドは釣行記を書いた。	entailment	38	日間	short
7662	ウォルターは1日間補償料を支払った。	ウォルターは補償料を支払った。	entailment	38	日間	short
7663	マロリーは2日間自動車税を支払った。	マロリーは自動車税を支払った。	entailment	38	日間	short
7664	トルーディーは1日間設置を発表した。	トルーディーは設置を発表した。	entailment	38	日間	short
7665	トルーディーは1日間集客力を発揮した。	トルーディーは集客力を発揮した。	entailment	38	日間	short
7666	ビクターは1日間制海権を握った。	ビクターは制海権を握った。	entailment	38	日間	short
7667	マロリーは2日間計画案を説明した。	マロリーは計画案を説明した。	entailment	38	日間	short
7668	チャーリーは1日間校長を勤めた。	チャーリーは校長を勤めた。	entailment	38	日間	short
7669	ビクターは1日間靴箱を開けた。	ビクターは靴箱を開けた。	entailment	38	日間	short
7670	ペギーは2日間影響を受けた。	ペギーは影響を受けた。	entailment	38	日間	short
7671	ウォルターは2日間技を見せた。	ウォルターは技を見せた。	entailment	38	日間	short
7672	ボブは1日間行列を作った。	ボブは行列を作った。	entailment	38	日間	short
7673	フランクは1日間役割を果たした。	フランクは役割を果たした。	entailment	38	日間	short
7674	イヴァンは1日間疑問を受けた。	イヴァンは疑問を受けた。	entailment	38	日間	short
7675	プロッドは1日間交付を致した。	プロッドは交付を致した。	entailment	38	日間	short
7676	マーヴィンは8時間裁きを受けた。	マーヴィンは裁きを受けた。	entailment	38	時間	random
7677	エレンは7時間私を抱き締めた。	エレンは私を抱き締めた。	entailment	38	時間	random
7678	イヴァンは7時間評議を行った。	イヴァンは評議を行った。	entailment	38	時間	random
7679	ビクターは1時間イベントを案内した。	ビクターはイベントを案内した。	entailment	38	時間	random
7680	トルーディーは4時間打席を迎えた。	トルーディーは打席を迎えた。	entailment	38	時間	random
7681	マロリーは3時間軍を離れた。	マロリーは軍を離れた。	entailment	38	時間	random
7682	マーヴィンは8時間ジェスチャを送った。	マーヴィンはジェスチャを送った。	entailment	38	時間	random
7683	デイヴは9時間現地を訪問した。	デイヴは現地を訪問した。	entailment	38	時間	random
7684	スティーブは2時間損害を支払った。	スティーブは損害を支払った。	entailment	38	時間	random
7685	マチルダは8時間自衛隊を解散した。	マチルダは自衛隊を解散した。	entailment	38	時間	random
7686	スティーブは6時間滝を訪れた。	スティーブは滝を訪れた。	entailment	38	時間	random
7687	オスカーは6時間メールを送った。	オスカーはメールを送った。	entailment	38	時間	random
7688	エレンは3時間牛乳を贈った。	エレンは牛乳を贈った。	entailment	38	時間	random
7689	ウォルターは5時間痛手を離した。	ウォルターは痛手を離した。	entailment	38	時間	random
7690	エレンは6時間結束を深めた。	エレンは結束を深めた。	entailment	38	時間	random
7691	ウォルターは6時間突然姿を消した。	ウォルターは突然姿を消した。	entailment	38	時間	random
7692	マロリーは5時間ドクターを務めた。	マロリーはドクターを務めた。	entailment	38	時間	random
7693	パットは3時間ヒートを迎えた。	パットはヒートを迎えた。	entailment	38	時間	random
7694	パットは1時間体制を取った。	パットは体制を取った。	entailment	38	時間	random
7695	キャロルは3時間特別賞を贈呈した。	キャロルは特別賞を贈呈した。	entailment	38	時間	random
7696	デイヴは3時間ペニスを離した。	デイヴはペニスを離した。	entailment	38	時間	random
7697	アリスは9時間嘲笑を向けた。	アリスは嘲笑を向けた。	entailment	38	時間	random
7698	ゾーイは6時間訴えを受けた。	ゾーイは訴えを受けた。	entailment	38	時間	random
7699	ウォルターは5時間意書を出した。	ウォルターは意書を出した。	entailment	38	時間	random
7700	アリスは1時間移動を致した。	アリスは移動を致した。	entailment	38	時間	random
7701	エレンは2時間コンタクトを盗った。	エレンはコンタクトを盗った。	entailment	38	時間	short
7702	デイヴは2時間目を覚ました。	デイヴは目を覚ました。	entailment	38	時間	short
7703	エレンは1時間働きを致した。	エレンは働きを致した。	entailment	38	時間	short
7704	オスカーは2時間脇汗を欠いた。	オスカーは脇汗を欠いた。	entailment	38	時間	short
7705	イブは2時間両手を振った。	イブは両手を振った。	entailment	38	時間	short
7706	ゾーイは2時間方々を案内した。	ゾーイは方々を案内した。	entailment	38	時間	short
7707	プロッドは1時間医者を呼んだ。	プロッドは医者を呼んだ。	entailment	38	時間	short
7708	ゾーイは1時間店を伺った。	ゾーイは店を伺った。	entailment	38	時間	short
7709	チャーリーは1時間大変気を使った。	チャーリーは大変気を使った。	entailment	38	時間	short
7710	チャーリーは1時間情報を登録した。	チャーリーは情報を登録した。	entailment	38	時間	short
7711	アイザックは2時間観光客を案内した。	アイザックは観光客を案内した。	entailment	38	時間	short
7712	ペギーは2時間歯科を訪れた。	ペギーは歯科を訪れた。	entailment	38	時間	short
7713	オスカーは2時間情報を届けた。	オスカーは情報を届けた。	entailment	38	時間	short
7714	スティーブは2時間感情を現した。	スティーブは感情を現した。	entailment	38	時間	short
7715	マロリーは1時間分析を纏めた。	マロリーは分析を纏めた。	entailment	38	時間	short
7716	プロッドは2時間プラスを選んだ。	プロッドはプラスを選んだ。	entailment	38	時間	short
7717	パットは1時間顔を表した。	パットは顔を表した。	entailment	38	時間	short
7718	マレットは2時間会計を務めた。	マレットは会計を務めた。	entailment	38	時間	short
7719	キャロルは1時間威容を現した。	キャロルは威容を現した。	entailment	38	時間	short
7720	オスカーは2時間関係を深めた。	オスカーは関係を深めた。	entailment	38	時間	short
7721	パットは1時間顔を揃えた。	パットは顔を揃えた。	entailment	38	時間	short
7722	デイヴは2時間赤ちゃんを守った。	デイヴは赤ちゃんを守った。	entailment	38	時間	short
7723	ペギーは2時間紹介を届けた。	ペギーは紹介を届けた。	entailment	38	時間	short
7724	ジャスティンは1時間ノルマを果たした。	ジャスティンはノルマを果たした。	entailment	38	時間	short
7725	アリスは1時間大吉を挽いた。	アリスは大吉を挽いた。	entailment	38	時間	short
